0 s: 0.048405W, 0.096810J, total=0.096810J
2 s: 0.218963W, 0.437926J, total=0.534736J
5 s: 0.246398W, 0.492796J, total=1.027532J
8 s: 0.195952W, 0.391904J, total=1.419436J
10 s: 0.234457W, 0.468914J, total=1.888350J
13 s: 0.187880W, 0.375760J, total=2.264110J
15 s: 0.213166W, 0.426332J, total=2.690442J
18 s: 0.198279W, 0.396558J, total=3.087000J
20 s: 0.201023W, 0.402046J, total=3.489046J
23 s: 0.214496W, 0.428992J, total=3.918038J
26 s: 0.178793W, 0.357586J, total=4.275624J
29 s: 0.331225W, 0.662450J, total=4.938074J
31 s: 0.197538W, 0.395076J, total=5.333150J
34 s: 0.172700W, 0.345400J, total=5.678550J
37 s: 0.186407W, 0.372814J, total=6.051364J
39 s: 0.183957W, 0.367914J, total=6.419278J
42 s: 0.192429W, 0.384858J, total=6.804136J
45 s: 0.229996W, 0.459992J, total=7.264128J
48 s: 0.184840W, 0.369680J, total=7.633808J
50 s: 0.203448W, 0.406896J, total=8.040704J
53 s: 0.204514W, 0.409028J, total=8.449732J
56 s: 0.150972W, 0.301944J, total=8.751676J
59 s: 0.362797W, 0.725594J, total=9.477270J
61 s: 0.194766W, 0.389532J, total=9.866802J
64 s: 0.171613W, 0.343226J, total=10.210028J
67 s: 0.211219W, 0.422438J, total=10.632466J
70 s: 0.207055W, 0.414110J, total=11.046576J
72 s: 0.224769W, 0.449538J, total=11.496114J
75 s: 0.125426W, 0.250852J, total=11.746966J
78 s: 0.174183W, 0.348366J, total=12.095332J
80 s: 0.209041W, 0.418082J, total=12.513414J
83 s: 0.184078W, 0.368156J, total=12.881570J
86 s: 0.187895W, 0.375790J, total=13.257360J
89 s: 0.210269W, 0.420538J, total=13.677898J
91 s: 0.162053W, 0.324106J, total=14.002004J
94 s: 0.191920W, 0.383840J, total=14.385844J
96 s: 0.161805W, 0.323610J, total=14.709454J
99 s: 0.177106W, 0.354212J, total=15.063666J
102 s: 0.176665W, 0.353330J, total=15.416996J
104 s: 0.185625W, 0.371250J, total=15.788246J
107 s: 0.159755W, 0.319510J, total=16.107756J
110 s: 0.221450W, 0.442900J, total=16.550656J
112 s: 0.159567W, 0.319134J, total=16.869790J
115 s: 0.211914W, 0.423828J, total=17.293618J
118 s: 0.162654W, 0.325308J, total=17.618926J
121 s: 0.173537W, 0.347074J, total=17.966000J
123 s: 0.195835W, 0.391670J, total=18.357670J
126 s: 0.195916W, 0.391832J, total=18.749502J
129 s: 0.159936W, 0.319872J, total=19.069374J
132 s: 0.144500W, 0.289000J, total=19.358374J
134 s: 0.204851W, 0.409702J, total=19.768076J
137 s: 0.184630W, 0.369260J, total=20.137336J
139 s: 0.157690W, 0.315380J, total=20.452716J
Total Energy: 20.452716 J
