Average Power nitro5 ram : 0.26 Watts
Total Energy nitro5 ram : 6.31 Joules
2026-02-24 01:27:46,22779,0.00,0.00
2026-02-24 01:27:46,21157,0.02,0.02
2026-02-24 01:27:46,22417,0.00,0.00
2026-02-24 01:27:46,22528,0.00,0.00
2026-02-24 01:27:46,21154,1.14,1.14
2026-02-24 01:27:46,22525,0.00,0.00
2026-02-24 01:27:46,22530,0.03,0.03
2026-02-24 01:27:46,22527,0.00,0.00
2026-02-24 01:27:46,21146,0.03,0.03
2026-02-24 01:27:46,22532,0.00,0.00
2026-02-24 01:27:46,22524,0.00,0.00
2026-02-24 01:27:46,22535,0.00,0.00
2026-02-24 01:27:46,22531,0.00,0.00
2026-02-24 01:27:46,22534,0.00,0.00
2026-02-24 01:27:46,22520,0.00,0.00
2026-02-24 01:27:46,22521,0.00,0.00
2026-02-24 01:27:46,21505,0.03,0.03
2026-02-24 01:27:46,22526,0.00,0.00
2026-02-24 01:27:46,23057,0.07,0.07
2026-02-24 01:27:46,22522,0.00,0.00
2026-02-24 01:27:46,21166,0.18,0.18
2026-02-24 01:27:46,22778,0.00,0.00
2026-02-24 01:27:46,22523,0.00,0.00
2026-02-24 01:27:47,21157,0.01,0.01
2026-02-24 01:27:47,22779,0.00,0.00
2026-02-24 01:27:47,21154,0.10,0.10
2026-02-24 01:27:47,22532,0.00,0.00
2026-02-24 01:27:47,22531,0.00,0.00
2026-02-24 01:27:47,22534,0.00,0.00
2026-02-24 01:27:47,22530,0.01,0.01
2026-02-24 01:27:47,22525,0.00,0.00
2026-02-24 01:27:47,22535,0.00,0.00
2026-02-24 01:27:47,22528,0.00,0.00
2026-02-24 01:27:47,21146,0.03,0.03
2026-02-24 01:27:47,22521,0.00,0.00
2026-02-24 01:27:47,23057,0.02,0.02
2026-02-24 01:27:47,22526,0.00,0.00
2026-02-24 01:27:47,21505,0.00,0.00
2026-02-24 01:27:47,22527,0.00,0.00
2026-02-24 01:27:47,21166,0.04,0.04
2026-02-24 01:27:47,22417,0.00,0.00
2026-02-24 01:27:47,22524,0.00,0.00
2026-02-24 01:27:47,22522,0.00,0.00
2026-02-24 01:27:47,22523,0.00,0.00
2026-02-24 01:27:47,22520,0.00,0.00
2026-02-24 01:27:47,22778,0.00,0.00
2026-02-24 01:27:48,21157,0.12,0.12
2026-02-24 01:27:48,22779,0.00,0.00
2026-02-24 01:27:48,22532,0.00,0.00
2026-02-24 01:27:48,21154,0.16,0.16
2026-02-24 01:27:48,22531,0.00,0.00
2026-02-24 01:27:48,22534,0.00,0.00
2026-02-24 01:27:48,22530,0.03,0.03
2026-02-24 01:27:48,22525,0.00,0.00
2026-02-24 01:27:48,22535,0.00,0.00
2026-02-24 01:27:48,22528,0.00,0.00
2026-02-24 01:27:48,21146,0.03,0.03
2026-02-24 01:27:48,22521,0.00,0.00
2026-02-24 01:27:48,22522,0.00,0.00
2026-02-24 01:27:48,22526,0.00,0.00
2026-02-24 01:27:48,21505,0.00,0.00
2026-02-24 01:27:48,22524,0.00,0.00
2026-02-24 01:27:48,21166,0.03,0.03
2026-02-24 01:27:48,22417,0.00,0.00
