0 s: 0.000000W, 0.000000J, total=0.000000J
2 s: 1.006780W, 2.013560J, total=2.013560J
4 s: 0.437255W, 0.874510J, total=2.888070J
6 s: 0.606449W, 1.212898J, total=4.100968J
8 s: 0.167902W, 0.335804J, total=4.436772J
10 s: 0.316562W, 0.633124J, total=5.069896J
13 s: 0.904156W, 1.808312J, total=6.878208J
15 s: 0.324902W, 0.649804J, total=7.528012J
17 s: 0.303332W, 0.606664J, total=8.134676J
19 s: 0.503406W, 1.006812J, total=9.141488J
21 s: 0.361946W, 0.723892J, total=9.865380J
23 s: 0.573390W, 1.146780J, total=11.012160J
26 s: 0.471698W, 0.943396J, total=11.955556J
28 s: 0.240877W, 0.481754J, total=12.437310J
30 s: 0.162733W, 0.325466J, total=12.762776J
32 s: 0.561966W, 1.123932J, total=13.886708J
34 s: 0.295691W, 0.591382J, total=14.478090J
36 s: 0.444820W, 0.889640J, total=15.367730J
38 s: 1.072240W, 2.144480J, total=17.512210J
41 s: 0.264991W, 0.529982J, total=18.042192J
43 s: 0.446759W, 0.893518J, total=18.935710J
45 s: 0.359193W, 0.718386J, total=19.654096J
47 s: 0.318936W, 0.637872J, total=20.291968J
49 s: 0.348977W, 0.697954J, total=20.989922J
51 s: 0.408282W, 0.816564J, total=21.806486J
53 s: 0.485673W, 0.971346J, total=22.777832J
56 s: 0.258917W, 0.517834J, total=23.295666J
58 s: 0.233342W, 0.466684J, total=23.762350J
60 s: 0.320120W, 0.640240J, total=24.402590J
62 s: 0.450475W, 0.900950J, total=25.303540J
64 s: 0.309453W, 0.618906J, total=25.922446J
67 s: 0.279866W, 0.559732J, total=26.482178J
69 s: 0.341874W, 0.683748J, total=27.165926J
71 s: 0.268046W, 0.536092J, total=27.702018J
73 s: 0.444297W, 0.888594J, total=28.590612J
75 s: 0.351678W, 0.703356J, total=29.293968J
77 s: 0.263303W, 0.526606J, total=29.820574J
79 s: 0.361167W, 0.722334J, total=30.542908J
81 s: 0.360555W, 0.721110J, total=31.264018J
84 s: 0.334441W, 0.668882J, total=31.932900J
86 s: 0.299279W, 0.598558J, total=32.531458J
88 s: 0.300941W, 0.601882J, total=33.133340J
90 s: 0.506552W, 1.013104J, total=34.146444J
92 s: 0.425143W, 0.850286J, total=34.996730J
94 s: 0.284111W, 0.568222J, total=35.564952J
97 s: 0.207738W, 0.415476J, total=35.980428J
99 s: 0.341017W, 0.682034J, total=36.662462J
101 s: 0.422005W, 0.844010J, total=37.506472J
103 s: 0.436697W, 0.873394J, total=38.379866J
105 s: 0.220902W, 0.441804J, total=38.821670J
107 s: 0.314512W, 0.629024J, total=39.450694J
109 s: 0.308234W, 0.616468J, total=40.067162J
111 s: 0.393502W, 0.787004J, total=40.854166J
114 s: 0.371580W, 0.743160J, total=41.597326J
116 s: 0.485416W, 0.970832J, total=42.568158J
118 s: 0.357797W, 0.715594J, total=43.283752J
120 s: 0.397994W, 0.795988J, total=44.079740J
122 s: 0.504928W, 1.009856J, total=45.089596J
124 s: 0.415237W, 0.830474J, total=45.920070J
126 s: 0.238580W, 0.477160J, total=46.397230J
129 s: 0.222521W, 0.445042J, total=46.842272J
131 s: 0.320201W, 0.640402J, total=47.482674J
133 s: 0.309803W, 0.619606J, total=48.102280J
135 s: 0.228532W, 0.457064J, total=48.559344J
137 s: 0.270068W, 0.540136J, total=49.099480J
139 s: 0.622805W, 1.245610J, total=50.345090J
Total Energy: 50.345090 J
