0 s: 0.058117W, 0.116234J, total=0.116234J
5 s: 0.194824W, 0.389648J, total=0.505882J
11 s: 1.149070W, 2.298140J, total=2.804022J
18 s: 0.205524W, 0.411048J, total=3.215070J
23 s: 0.077650W, 0.155300J, total=3.370370J
30 s: 0.132723W, 0.265446J, total=3.635816J
36 s: 0.075006W, 0.150012J, total=3.785828J
42 s: 0.073176W, 0.146352J, total=3.932180J
48 s: 0.136426W, 0.272852J, total=4.205032J
53 s: 0.421226W, 0.842452J, total=5.047484J
58 s: 0.233286W, 0.466572J, total=5.514056J
63 s: 0.117465W, 0.234930J, total=5.748986J
71 s: 0.099173W, 0.198346J, total=5.947332J
77 s: 0.275879W, 0.551758J, total=6.499090J
83 s: 0.104525W, 0.209050J, total=6.708140J
86 s: 0.146178W, 0.292356J, total=7.000496J
96 s: 0.080004W, 0.160008J, total=7.160504J
100 s: 0.157329W, 0.314658J, total=7.475162J
106 s: 0.103114W, 0.206228J, total=7.681390J
114 s: 0.096907W, 0.193814J, total=7.875204J
122 s: 0.064204W, 0.128408J, total=8.003612J
127 s: 0.318420W, 0.636840J, total=8.640452J
130 s: 0.317970W, 0.635940J, total=9.276392J
135 s: 0.445121W, 0.890242J, total=10.166634J
139 s: 0.627378W, 1.254756J, total=11.421390J
Total Energy: 11.421390 J
