0 s: 0.062873W, 0.125746J, total=0.125746J
7 s: 0.236391W, 0.472782J, total=0.598528J
11 s: 0.765392W, 1.530784J, total=2.129312J
20 s: 0.288797W, 0.577594J, total=2.706906J
27 s: 0.138298W, 0.276596J, total=2.983502J
32 s: 0.117439W, 0.234878J, total=3.218380J
37 s: 0.056305W, 0.112610J, total=3.330990J
42 s: 0.113825W, 0.227650J, total=3.558640J
48 s: 0.696630W, 1.393260J, total=4.951900J
55 s: 1.075170W, 2.150340J, total=7.102240J
61 s: 0.317281W, 0.634562J, total=7.736802J
65 s: 0.817969W, 1.635938J, total=9.372740J
72 s: 0.633938W, 1.267876J, total=10.640616J
78 s: 0.195155W, 0.390310J, total=11.030926J
83 s: 0.516164W, 1.032328J, total=12.063254J
88 s: 0.448873W, 0.897746J, total=12.961000J
95 s: 0.400327W, 0.800654J, total=13.761654J
101 s: 0.477792W, 0.955584J, total=14.717238J
108 s: 0.228105W, 0.456210J, total=15.173448J
115 s: 0.252530W, 0.505060J, total=15.678508J
121 s: 0.242945W, 0.485890J, total=16.164398J
128 s: 0.388155W, 0.776310J, total=16.940708J
131 s: 1.103560W, 2.207120J, total=19.147828J
136 s: 0.313308W, 0.626616J, total=19.774444J
Total Energy: 19.774444 J
