0 s: 0.064765W, 0.129530J, total=0.129530J
3 s: 0.211864W, 0.423728J, total=0.553258J
5 s: 0.193983W, 0.387966J, total=0.941224J
7 s: 0.220692W, 0.441384J, total=1.382608J
9 s: 1.264300W, 2.528600J, total=3.911208J
11 s: 0.365804W, 0.731608J, total=4.642816J
13 s: 1.069300W, 2.138600J, total=6.781416J
15 s: 0.285164W, 0.570328J, total=7.351744J
18 s: 0.195534W, 0.391068J, total=7.742812J
20 s: 0.234524W, 0.469048J, total=8.211860J
22 s: 0.781202W, 1.562404J, total=9.774264J
24 s: 0.386611W, 0.773222J, total=10.547486J
26 s: 0.298427W, 0.596854J, total=11.144340J
28 s: 0.421189W, 0.842378J, total=11.986718J
31 s: 0.313668W, 0.627336J, total=12.614054J
33 s: 0.474558W, 0.949116J, total=13.563170J
35 s: 0.246201W, 0.492402J, total=14.055572J
37 s: 0.291009W, 0.582018J, total=14.637590J
39 s: 0.305259W, 0.610518J, total=15.248108J
41 s: 0.439843W, 0.879686J, total=16.127794J
44 s: 0.493406W, 0.986812J, total=17.114606J
46 s: 0.244442W, 0.488884J, total=17.603490J
48 s: 0.318096W, 0.636192J, total=18.239682J
50 s: 0.391199W, 0.782398J, total=19.022080J
52 s: 0.285258W, 0.570516J, total=19.592596J
55 s: 0.948781W, 1.897562J, total=21.490158J
57 s: 0.230475W, 0.460950J, total=21.951108J
59 s: 0.290366W, 0.580732J, total=22.531840J
61 s: 0.353434W, 0.706868J, total=23.238708J
63 s: 0.375068W, 0.750136J, total=23.988844J
65 s: 0.318370W, 0.636740J, total=24.625584J
68 s: 0.217989W, 0.435978J, total=25.061562J
70 s: 0.304205W, 0.608410J, total=25.669972J
72 s: 0.303330W, 0.606660J, total=26.276632J
74 s: 0.343741W, 0.687482J, total=26.964114J
76 s: 0.220719W, 0.441438J, total=27.405552J
79 s: 0.307397W, 0.614794J, total=28.020346J
81 s: 0.276413W, 0.552826J, total=28.573172J
83 s: 0.363937W, 0.727874J, total=29.301046J
85 s: 0.321201W, 0.642402J, total=29.943448J
87 s: 0.378100W, 0.756200J, total=30.699648J
89 s: 0.326769W, 0.653538J, total=31.353186J
92 s: 0.261788W, 0.523576J, total=31.876762J
94 s: 0.442705W, 0.885410J, total=32.762172J
96 s: 0.527631W, 1.055262J, total=33.817434J
98 s: 0.408083W, 0.816166J, total=34.633600J
100 s: 0.724454W, 1.448908J, total=36.082508J
103 s: 0.307472W, 0.614944J, total=36.697452J
105 s: 0.265949W, 0.531898J, total=37.229350J
107 s: 0.240317W, 0.480634J, total=37.709984J
109 s: 0.270206W, 0.540412J, total=38.250396J
112 s: 0.295045W, 0.590090J, total=38.840486J
114 s: 0.367439W, 0.734878J, total=39.575364J
116 s: 0.304528W, 0.609056J, total=40.184420J
118 s: 0.382002W, 0.764004J, total=40.948424J
120 s: 0.339957W, 0.679914J, total=41.628338J
123 s: 0.511982W, 1.023964J, total=42.652302J
125 s: 0.278581W, 0.557162J, total=43.209464J
127 s: 0.256708W, 0.513416J, total=43.722880J
129 s: 0.400619W, 0.801238J, total=44.524118J
132 s: 0.271765W, 0.543530J, total=45.067648J
134 s: 0.404104W, 0.808208J, total=45.875856J
136 s: 0.243807W, 0.487614J, total=46.363470J
138 s: 0.535436W, 1.070872J, total=47.434342J
Total Energy: 47.434342 J
