0 s: 0.060771W, 0.121542J, total=0.121542J
9 s: 0.091812W, 0.183624J, total=0.305166J
17 s: 0.133068W, 0.266136J, total=0.571302J
26 s: 0.047197W, 0.094394J, total=0.665696J
32 s: 0.112252W, 0.224504J, total=0.890200J
37 s: 0.041205W, 0.082410J, total=0.972610J
43 s: 0.135583W, 0.271166J, total=1.243776J
47 s: 0.048867W, 0.097734J, total=1.341510J
53 s: 0.100052W, 0.200104J, total=1.541614J
60 s: 0.096986W, 0.193972J, total=1.735586J
66 s: 0.193915W, 0.387830J, total=2.123416J
72 s: 0.140187W, 0.280374J, total=2.403790J
78 s: 0.156057W, 0.312114J, total=2.715904J
83 s: 0.140652W, 0.281304J, total=2.997208J
87 s: 0.141506W, 0.283012J, total=3.280220J
91 s: 0.116817W, 0.233634J, total=3.513854J
96 s: 0.281507W, 0.563014J, total=4.076868J
103 s: 0.346223W, 0.692446J, total=4.769314J
111 s: 0.094647W, 0.189294J, total=4.958608J
118 s: 0.275671W, 0.551342J, total=5.509950J
123 s: 0.086411W, 0.172822J, total=5.682772J
130 s: 0.077495W, 0.154990J, total=5.837762J
135 s: 0.055864W, 0.111728J, total=5.949490J
139 s: 0.072141W, 0.144282J, total=6.093772J
Total Energy: 6.093772 J
