0 s: 0.068107W, 0.136214J, total=0.136214J
11 s: 0.141281W, 0.282562J, total=0.418776J
22 s: 0.103984W, 0.207968J, total=0.626744J
29 s: 0.101219W, 0.202438J, total=0.829182J
35 s: 0.074890W, 0.149780J, total=0.978962J
41 s: 0.122247W, 0.244494J, total=1.223456J
45 s: 0.464771W, 0.929542J, total=2.152998J
50 s: 0.162365W, 0.324730J, total=2.477728J
56 s: 0.136334W, 0.272668J, total=2.750396J
63 s: 0.415966W, 0.831932J, total=3.582328J
69 s: 0.266333W, 0.532666J, total=4.114994J
75 s: 0.159029W, 0.318058J, total=4.433052J
81 s: 0.111948W, 0.223896J, total=4.656948J
85 s: 0.124403W, 0.248806J, total=4.905754J
89 s: 0.177818W, 0.355636J, total=5.261390J
93 s: 0.216430W, 0.432860J, total=5.694250J
99 s: 0.163783W, 0.327566J, total=6.021816J
106 s: 0.195346W, 0.390692J, total=6.412508J
116 s: 0.087124W, 0.174248J, total=6.586756J
121 s: 0.117856W, 0.235712J, total=6.822468J
127 s: 0.076497W, 0.152994J, total=6.975462J
132 s: 0.083698W, 0.167396J, total=7.142858J
137 s: 0.109314W, 0.218628J, total=7.361486J
Total Energy: 7.361486 J
