0 s: 0.069967W, 0.139934J, total=0.139934J
2 s: 0.403874W, 0.807748J, total=0.947682J
4 s: 0.293141W, 0.586282J, total=1.533964J
7 s: 0.178040W, 0.356080J, total=1.890044J
9 s: 0.292748W, 0.585496J, total=2.475540J
11 s: 0.307407W, 0.614814J, total=3.090354J
13 s: 0.350388W, 0.700776J, total=3.791130J
15 s: 0.242833W, 0.485666J, total=4.276796J
17 s: 0.317306W, 0.634612J, total=4.911408J
20 s: 0.275424W, 0.550848J, total=5.462256J
22 s: 0.409552W, 0.819104J, total=6.281360J
24 s: 0.553658W, 1.107316J, total=7.388676J
26 s: 0.259404W, 0.518808J, total=7.907484J
29 s: 0.299971W, 0.599942J, total=8.507426J
31 s: 0.334057W, 0.668114J, total=9.175540J
33 s: 0.371179W, 0.742358J, total=9.917898J
35 s: 0.324446W, 0.648892J, total=10.566790J
37 s: 0.261112W, 0.522224J, total=11.089014J
39 s: 0.489932W, 0.979864J, total=12.068878J
42 s: 0.287624W, 0.575248J, total=12.644126J
44 s: 0.710383W, 1.420766J, total=14.064892J
46 s: 0.218214W, 0.436428J, total=14.501320J
48 s: 0.343953W, 0.687906J, total=15.189226J
51 s: 0.363066W, 0.726132J, total=15.915358J
53 s: 0.494796W, 0.989592J, total=16.904950J
55 s: 0.239023W, 0.478046J, total=17.382996J
57 s: 0.327493W, 0.654986J, total=18.037982J
59 s: 0.311015W, 0.622030J, total=18.660012J
62 s: 0.419993W, 0.839986J, total=19.499998J
64 s: 0.623100W, 1.246200J, total=20.746198J
66 s: 0.273899W, 0.547798J, total=21.293996J
68 s: 0.336138W, 0.672276J, total=21.966272J
70 s: 0.370734W, 0.741468J, total=22.707740J
73 s: 0.393007W, 0.786014J, total=23.493754J
75 s: 0.237280W, 0.474560J, total=23.968314J
77 s: 0.303707W, 0.607414J, total=24.575728J
79 s: 0.286290W, 0.572580J, total=25.148308J
82 s: 0.454542W, 0.909084J, total=26.057392J
84 s: 0.346036W, 0.692072J, total=26.749464J
86 s: 0.235321W, 0.470642J, total=27.220106J
88 s: 0.432586W, 0.865172J, total=28.085278J
90 s: 0.252517W, 0.505034J, total=28.590312J
93 s: 0.423698W, 0.847396J, total=29.437708J
95 s: 0.378845W, 0.757690J, total=30.195398J
97 s: 0.402470W, 0.804940J, total=31.000338J
99 s: 0.416249W, 0.832498J, total=31.832836J
101 s: 0.280912W, 0.561824J, total=32.394660J
104 s: 0.234638W, 0.469276J, total=32.863936J
106 s: 0.290609W, 0.581218J, total=33.445154J
108 s: 0.330982W, 0.661964J, total=34.107118J
110 s: 0.625234W, 1.250468J, total=35.357586J
112 s: 0.363098W, 0.726196J, total=36.083782J
115 s: 0.256736W, 0.513472J, total=36.597254J
117 s: 0.301860W, 0.603720J, total=37.200974J
119 s: 0.308702W, 0.617404J, total=37.818378J
121 s: 0.430806W, 0.861612J, total=38.679990J
123 s: 0.330622W, 0.661244J, total=39.341234J
126 s: 0.224443W, 0.448886J, total=39.790120J
128 s: 0.410224W, 0.820448J, total=40.610568J
130 s: 0.263557W, 0.527114J, total=41.137682J
132 s: 0.483835W, 0.967670J, total=42.105352J
135 s: 0.275394W, 0.550788J, total=42.656140J
137 s: 0.291522W, 0.583044J, total=43.239184J
139 s: 0.298821W, 0.597642J, total=43.836826J
Total Energy: 43.836826 J
