Average Power aspire ram : 0.03 Watts
Total Energy aspire ram : 0.72 Joules
2026-02-27 01:17:49,3382339,0.00,0.00
2026-02-27 01:17:49,3382340,0.00,0.00
2026-02-27 01:17:49,3382195,0.00,0.00
2026-02-27 01:17:49,3382345,0.00,0.00
2026-02-27 01:17:49,3382343,0.00,0.00
2026-02-27 01:17:49,3382342,0.00,0.00
2026-02-27 01:17:49,3382338,0.00,0.00
2026-02-27 01:17:49,3382341,0.00,0.00
2026-02-27 01:17:49,3382346,0.00,0.00
2026-02-27 01:17:49,3382436,0.00,0.00
2026-02-27 01:17:49,3382384,0.00,0.00
2026-02-27 01:17:49,3382348,0.00,0.00
2026-02-27 01:17:49,3382437,0.00,0.00
2026-02-27 01:17:49,3381901,0.06,0.06
2026-02-27 01:17:49,3382347,0.00,0.00
2026-02-27 01:17:49,3406324,0.01,0.01
2026-02-27 01:17:49,3382381,0.17,0.17
2026-02-27 01:17:49,3382383,0.00,0.00
2026-02-27 01:17:49,3382344,0.00,0.00
2026-02-27 01:17:50,3382339,0.00,0.00
2026-02-27 01:17:50,3382340,0.00,0.00
2026-02-27 01:17:50,3382195,0.00,0.00
2026-02-27 01:17:50,3382345,0.00,0.00
2026-02-27 01:17:50,3382343,0.00,0.00
2026-02-27 01:17:50,3382341,0.00,0.00
2026-02-27 01:17:50,3382342,0.00,0.00
2026-02-27 01:17:50,3382346,0.00,0.00
2026-02-27 01:17:50,3382338,0.00,0.00
2026-02-27 01:17:50,3382437,0.00,0.00
2026-02-27 01:17:50,3382348,0.00,0.00
2026-02-27 01:17:50,3382381,0.04,0.04
2026-02-27 01:17:50,3382436,0.00,0.00
2026-02-27 01:17:50,3382347,0.00,0.00
2026-02-27 01:17:50,3382383,0.00,0.00
2026-02-27 01:17:50,3406324,0.00,0.00
2026-02-27 01:17:50,3381901,0.00,0.00
2026-02-27 01:17:50,3382384,0.00,0.00
2026-02-27 01:17:50,3382344,0.00,0.00
2026-02-27 01:17:51,3382339,0.00,0.00
2026-02-27 01:17:51,3382195,0.00,0.00
2026-02-27 01:17:51,3382342,0.00,0.00
2026-02-27 01:17:51,3382343,0.00,0.00
2026-02-27 01:17:51,3382437,0.00,0.00
2026-02-27 01:17:51,3382341,0.00,0.00
2026-02-27 01:17:51,3382340,0.00,0.00
2026-02-27 01:17:51,3382346,0.00,0.00
2026-02-27 01:17:51,3382345,0.00,0.00
2026-02-27 01:17:51,3382338,0.00,0.00
2026-02-27 01:17:51,3382381,0.05,0.05
2026-02-27 01:17:51,3382383,0.00,0.00
2026-02-27 01:17:51,3382347,0.00,0.00
2026-02-27 01:17:51,3382436,0.00,0.00
2026-02-27 01:17:51,3381901,0.00,0.00
2026-02-27 01:17:51,3382344,0.00,0.00
2026-02-27 01:17:51,3382384,0.00,0.00
2026-02-27 01:17:51,3406324,0.00,0.00
2026-02-27 01:17:51,3382348,0.00,0.00
2026-02-27 01:17:52,3382339,0.00,0.00
2026-02-27 01:17:52,3382195,0.00,0.00
2026-02-27 01:17:52,3382341,0.00,0.00
2026-02-27 01:17:52,3382343,0.00,0.00
2026-02-27 01:17:52,3382437,0.00,0.00
2026-02-27 01:17:52,3382342,0.00,0.00
2026-02-27 01:17:52,3382344,0.00,0.00
2026-02-27 01:17:52,3382346,0.00,0.00
2026-02-27 01:17:52,3382340,0.00,0.00
2026-02-27 01:17:52,3382383,0.00,0.00
2026-02-27 01:17:52,3382347,0.00,0.00
2026-02-27 01:17:52,3382338,0.00,0.00
2026-02-27 01:17:52,3381901,0.00,0.00
2026-02-27 01:17:52,3382381,0.01,0.01
2026-02-27 01:17:52,3382436,0.00,0.00
2026-02-27 01:17:52,3406324,0.00,0.00
2026-02-27 01:17:52,3382384,0.00,0.00
2026-02-27 01:17:52,3382348,0.00,0.00
2026-02-27 01:17:52,3382345,0.00,0.00
2026-02-27 01:17:53,3382195,0.00,0.00
2026-02-27 01:17:53,3382343,0.00,0.00
2026-02-27 01:17:53,3382339,0.00,0.00
2026-02-27 01:17:53,3382437,0.00,0.00
2026-02-27 01:17:53,3382341,0.00,0.00
2026-02-27 01:17:53,3382342,0.00,0.00
2026-02-27 01:17:53,3382340,0.00,0.00
2026-02-27 01:17:53,3382381,0.01,0.01
2026-02-27 01:17:53,3382338,0.00,0.00
2026-02-27 01:17:53,3382436,0.00,0.00
2026-02-27 01:17:53,3382346,0.00,0.00
2026-02-27 01:17:53,3381901,0.00,0.00
2026-02-27 01:17:53,3382383,0.00,0.00
2026-02-27 01:17:53,3382347,0.00,0.00
2026-02-27 01:17:53,3382384,0.00,0.00
2026-02-27 01:17:53,3382344,0.00,0.00
2026-02-27 01:17:53,3382348,0.00,0.00
2026-02-27 01:17:53,3406324,0.00,0.00
2026-02-27 01:17:53,3382345,0.00,0.00
2026-02-27 01:17:54,3382195,0.00,0.00
2026-02-27 01:17:54,3382343,0.00,0.00
2026-02-27 01:17:54,3382339,0.00,0.00
2026-02-27 01:17:54,3382437,0.00,0.00
2026-02-27 01:17:54,3382341,0.00,0.00
2026-02-27 01:17:54,3382340,0.00,0.00
2026-02-27 01:17:54,3382342,0.00,0.00
2026-02-27 01:17:54,3382381,0.01,0.01
2026-02-27 01:17:54,3382344,0.00,0.00
2026-02-27 01:17:54,3382436,0.00,0.00
2026-02-27 01:17:54,3382338,0.00,0.00
2026-02-27 01:17:54,3382383,0.00,0.00
2026-02-27 01:17:54,3382346,0.00,0.00
2026-02-27 01:17:54,3381901,0.00,0.00
2026-02-27 01:17:54,3382384,0.00,0.00
2026-02-27 01:17:54,3406324,0.00,0.00
2026-02-27 01:17:54,3382347,0.00,0.00
2026-02-27 01:17:54,3382348,0.00,0.00
2026-02-27 01:17:54,3382345,0.00,0.00
2026-02-27 01:17:55,3382195,0.00,0.00
2026-02-27 01:17:55,3382343,0.00,0.00
2026-02-27 01:17:55,3382339,0.00,0.00
2026-02-27 01:17:55,3382437,0.00,0.00
2026-02-27 01:17:55,3382341,0.00,0.00
2026-02-27 01:17:55,3382340,0.00,0.00
2026-02-27 01:17:55,3382342,0.00,0.00
2026-02-27 01:17:55,3382381,0.04,0.04
2026-02-27 01:17:55,3382344,0.00,0.00
2026-02-27 01:17:55,3382436,0.00,0.00
2026-02-27 01:17:55,3382338,0.00,0.00
2026-02-27 01:17:55,3382383,0.00,0.00
2026-02-27 01:17:55,3382346,0.00,0.00
2026-02-27 01:17:55,3381901,0.00,0.00
2026-02-27 01:17:55,3382347,0.00,0.00
2026-02-27 01:17:55,3382384,0.00,0.00
2026-02-27 01:17:55,3406324,0.00,0.00
2026-02-27 01:17:55,3382345,0.00,0.00
2026-02-27 01:17:55,3382348,0.00,0.00
2026-02-27 01:17:56,3382339,0.00,0.00
2026-02-27 01:17:56,3382195,0.00,0.00
2026-02-27 01:17:56,3382343,0.00,0.00
2026-02-27 01:17:56,3382437,0.00,0.00
2026-02-27 01:17:56,3382341,0.00,0.00
2026-02-27 01:17:56,3382340,0.00,0.00
2026-02-27 01:17:56,3382381,0.01,0.01
2026-02-27 01:17:56,3382342,0.00,0.00
2026-02-27 01:17:56,3382344,0.00,0.00
2026-02-27 01:17:56,3382338,0.00,0.00
2026-02-27 01:17:56,3382436,0.00,0.00
2026-02-27 01:17:56,3382346,0.00,0.00
2026-02-27 01:17:56,3381901,0.00,0.00
2026-02-27 01:17:56,3406324,0.00,0.00
2026-02-27 01:17:56,3382383,0.00,0.00
2026-02-27 01:17:56,3382347,0.00,0.00
2026-02-27 01:17:56,3382345,0.00,0.00
2026-02-27 01:17:56,3382384,0.00,0.00
2026-02-27 01:17:57,3382348,0.00,0.00
2026-02-27 01:17:57,3382339,0.00,0.00
2026-02-27 01:17:57,3382343,0.00,0.00
2026-02-27 01:17:57,3382195,0.00,0.00
2026-02-27 01:17:57,3382437,0.00,0.00
2026-02-27 01:17:57,3382341,0.00,0.00
2026-02-27 01:17:57,3382340,0.00,0.00
2026-02-27 01:17:57,3382381,0.01,0.01
2026-02-27 01:17:57,3382342,0.00,0.00
2026-02-27 01:17:57,3382344,0.00,0.00
2026-02-27 01:17:57,3382436,0.00,0.00
2026-02-27 01:17:57,3382338,0.00,0.00
2026-02-27 01:17:57,3382346,0.00,0.00
2026-02-27 01:17:57,3381901,0.00,0.00
2026-02-27 01:17:57,3406324,0.00,0.00
2026-02-27 01:17:57,3382347,0.00,0.00
2026-02-27 01:17:57,3382383,0.00,0.00
2026-02-27 01:17:58,3382345,0.00,0.00
2026-02-27 01:17:58,3382384,0.00,0.00
