0 s: 0.062008W, 0.124016J, total=0.124016J
10 s: 1.427210W, 2.854420J, total=2.978436J
16 s: 0.653954W, 1.307908J, total=4.286344J
21 s: 0.658670W, 1.317340J, total=5.603684J
25 s: 1.541330W, 3.082660J, total=8.686344J
55 s: 0.972121W, 1.944242J, total=10.630586J
59 s: 1.245270W, 2.490540J, total=13.121126J
74 s: 0.913539W, 1.827078J, total=14.948204J
85 s: 0.776603W, 1.553206J, total=16.501410J
104 s: 0.961897W, 1.923794J, total=18.425204J
136 s: 0.667136W, 1.334272J, total=19.759476J
Total Energy: 19.759476 J
