0 s: 0.063766W, 0.127532J, total=0.127532J
2 s: 0.115407W, 0.230814J, total=0.358346J
4 s: 0.243931W, 0.487862J, total=0.846208J
7 s: 0.058744W, 0.117488J, total=0.963696J
9 s: 0.062043W, 0.124086J, total=1.087782J
11 s: 0.065716W, 0.131432J, total=1.219214J
13 s: 0.154622W, 0.309244J, total=1.528458J
15 s: 0.094324W, 0.188648J, total=1.717106J
17 s: 0.062817W, 0.125634J, total=1.842740J
20 s: 0.069826W, 0.139652J, total=1.982392J
22 s: 0.081045W, 0.162090J, total=2.144482J
24 s: 0.094008W, 0.188016J, total=2.332498J
26 s: 0.063342W, 0.126684J, total=2.459182J
28 s: 0.063249W, 0.126498J, total=2.585680J
30 s: 0.073498W, 0.146996J, total=2.732676J
33 s: 0.065091W, 0.130182J, total=2.862858J
35 s: 0.080114W, 0.160228J, total=3.023086J
37 s: 0.072258W, 0.144516J, total=3.167602J
39 s: 0.072150W, 0.144300J, total=3.311902J
41 s: 0.085002W, 0.170004J, total=3.481906J
43 s: 0.116342W, 0.232684J, total=3.714590J
46 s: 0.079971W, 0.159942J, total=3.874532J
48 s: 0.078137W, 0.156274J, total=4.030806J
50 s: 0.063679W, 0.127358J, total=4.158164J
52 s: 0.093528W, 0.187056J, total=4.345220J
54 s: 0.082911W, 0.165822J, total=4.511042J
56 s: 0.066939W, 0.133878J, total=4.644920J
59 s: 0.060126W, 0.120252J, total=4.765172J
61 s: 0.075693W, 0.151386J, total=4.916558J
63 s: 0.080412W, 0.160824J, total=5.077382J
65 s: 0.108977W, 0.217954J, total=5.295336J
67 s: 0.060908W, 0.121816J, total=5.417152J
70 s: 0.068458W, 0.136916J, total=5.554068J
72 s: 0.110503W, 0.221006J, total=5.775074J
74 s: 0.086323W, 0.172646J, total=5.947720J
76 s: 0.081627W, 0.163254J, total=6.110974J
78 s: 0.075690W, 0.151380J, total=6.262354J
80 s: 0.066237W, 0.132474J, total=6.394828J
82 s: 0.080473W, 0.160946J, total=6.555774J
85 s: 0.078256W, 0.156512J, total=6.712286J
87 s: 0.068741W, 0.137482J, total=6.849768J
89 s: 0.063550W, 0.127100J, total=6.976868J
91 s: 0.056224W, 0.112448J, total=7.089316J
93 s: 0.082264W, 0.164528J, total=7.253844J
96 s: 0.088829W, 0.177658J, total=7.431502J
98 s: 0.087988W, 0.175976J, total=7.607478J
100 s: 0.070240W, 0.140480J, total=7.747958J
102 s: 0.110825W, 0.221650J, total=7.969608J
104 s: 0.098575W, 0.197150J, total=8.166758J
106 s: 0.082051W, 0.164102J, total=8.330860J
108 s: 0.093411W, 0.186822J, total=8.517682J
111 s: 0.056918W, 0.113836J, total=8.631518J
113 s: 0.068511W, 0.137022J, total=8.768540J
115 s: 0.092450W, 0.184900J, total=8.953440J
117 s: 0.060069W, 0.120138J, total=9.073578J
119 s: 0.071526W, 0.143052J, total=9.216630J
122 s: 0.080834W, 0.161668J, total=9.378298J
124 s: 0.085673W, 0.171346J, total=9.549644J
126 s: 0.073742W, 0.147484J, total=9.697128J
128 s: 0.071201W, 0.142402J, total=9.839530J
130 s: 0.077467W, 0.154934J, total=9.994464J
132 s: 0.055343W, 0.110686J, total=10.105150J
134 s: 0.099701W, 0.199402J, total=10.304552J
137 s: 0.076458W, 0.152916J, total=10.457468J
139 s: 0.092495W, 0.184990J, total=10.642458J
Total Energy: 10.642458 J
