0 s: 0.060239W, 0.120478J, total=0.120478J
8 s: 0.382828W, 0.765656J, total=0.886134J
14 s: 0.904631W, 1.809262J, total=2.695396J
18 s: 0.222157W, 0.444314J, total=3.139710J
23 s: 0.151229W, 0.302458J, total=3.442168J
37 s: 0.141671W, 0.283342J, total=3.725510J
46 s: 0.174667W, 0.349334J, total=4.074844J
57 s: 0.167876W, 0.335752J, total=4.410596J
61 s: 0.312283W, 0.624566J, total=5.035162J
72 s: 0.249316W, 0.498632J, total=5.533794J
77 s: 0.353128W, 0.706256J, total=6.240050J
84 s: 0.260873W, 0.521746J, total=6.761796J
90 s: 0.175271W, 0.350542J, total=7.112338J
100 s: 0.187548W, 0.375096J, total=7.487434J
105 s: 0.221477W, 0.442954J, total=7.930388J
119 s: 0.148160W, 0.296320J, total=8.226708J
130 s: 0.170860W, 0.341720J, total=8.568428J
138 s: 0.203899W, 0.407798J, total=8.976226J
Total Energy: 8.976226 J
