0 s: 0.052844W, 0.105688J, total=0.105688J
11 s: 0.390717W, 0.781434J, total=0.887122J
16 s: 0.400438W, 0.800876J, total=1.687998J
22 s: 0.244309W, 0.488618J, total=2.176616J
32 s: 0.281198W, 0.562396J, total=2.739012J
43 s: 0.237527W, 0.475054J, total=3.214066J
58 s: 0.217600W, 0.435200J, total=3.649266J
80 s: 0.241164W, 0.482328J, total=4.131594J
87 s: 0.153497W, 0.306994J, total=4.438588J
103 s: 0.164343W, 0.328686J, total=4.767274J
118 s: 0.156206W, 0.312412J, total=5.079686J
137 s: 0.169692W, 0.339384J, total=5.419070J
Total Energy: 5.419070 J
