0 s: 0.057333W, 0.114666J, total=0.114666J
3 s: 0.273077W, 0.546154J, total=0.660820J
5 s: 0.084659W, 0.169318J, total=0.830138J
7 s: 0.061045W, 0.122090J, total=0.952228J
10 s: 0.069856W, 0.139712J, total=1.091940J
12 s: 0.066215W, 0.132430J, total=1.224370J
14 s: 0.069255W, 0.138510J, total=1.362880J
17 s: 0.054987W, 0.109974J, total=1.472854J
19 s: 0.070211W, 0.140422J, total=1.613276J
21 s: 0.060610W, 0.121220J, total=1.734496J
24 s: 0.086237W, 0.172474J, total=1.906970J
26 s: 0.064113W, 0.128226J, total=2.035196J
28 s: 0.058168W, 0.116336J, total=2.151532J
30 s: 0.061753W, 0.123506J, total=2.275038J
33 s: 0.088803W, 0.177606J, total=2.452644J
35 s: 0.062674W, 0.125348J, total=2.577992J
37 s: 0.047715W, 0.095430J, total=2.673422J
40 s: 0.057259W, 0.114518J, total=2.787940J
42 s: 0.055825W, 0.111650J, total=2.899590J
44 s: 0.057971W, 0.115942J, total=3.015532J
46 s: 0.047462W, 0.094924J, total=3.110456J
49 s: 0.062117W, 0.124234J, total=3.234690J
51 s: 0.059705W, 0.119410J, total=3.354100J
53 s: 0.067859W, 0.135718J, total=3.489818J
55 s: 0.061754W, 0.123508J, total=3.613326J
58 s: 0.051400W, 0.102800J, total=3.716126J
60 s: 0.072627W, 0.145254J, total=3.861380J
62 s: 0.054905W, 0.109810J, total=3.971190J
65 s: 0.057073W, 0.114146J, total=4.085336J
67 s: 0.072430W, 0.144860J, total=4.230196J
69 s: 0.065297W, 0.130594J, total=4.360790J
71 s: 0.068932W, 0.137864J, total=4.498654J
74 s: 0.063684W, 0.127368J, total=4.626022J
76 s: 0.057095W, 0.114190J, total=4.740212J
78 s: 0.067707W, 0.135414J, total=4.875626J
81 s: 0.063820W, 0.127640J, total=5.003266J
83 s: 0.082790W, 0.165580J, total=5.168846J
85 s: 0.055183W, 0.110366J, total=5.279212J
87 s: 0.066490W, 0.132980J, total=5.412192J
90 s: 0.089671W, 0.179342J, total=5.591534J
92 s: 0.056342W, 0.112684J, total=5.704218J
94 s: 0.045291W, 0.090582J, total=5.794800J
96 s: 0.055288W, 0.110576J, total=5.905376J
99 s: 0.056538W, 0.113076J, total=6.018452J
101 s: 0.080488W, 0.160976J, total=6.179428J
103 s: 0.050249W, 0.100498J, total=6.279926J
106 s: 0.046412W, 0.092824J, total=6.372750J
108 s: 0.069637W, 0.139274J, total=6.512024J
110 s: 0.084580W, 0.169160J, total=6.681184J
112 s: 0.057155W, 0.114310J, total=6.795494J
115 s: 0.052841W, 0.105682J, total=6.901176J
117 s: 0.067720W, 0.135440J, total=7.036616J
119 s: 0.067611W, 0.135222J, total=7.171838J
122 s: 0.068046W, 0.136092J, total=7.307930J
124 s: 0.055614W, 0.111228J, total=7.419158J
126 s: 0.053511W, 0.107022J, total=7.526180J
128 s: 0.088406W, 0.176812J, total=7.702992J
131 s: 0.074274W, 0.148548J, total=7.851540J
133 s: 0.056420W, 0.112840J, total=7.964380J
135 s: 0.059658W, 0.119316J, total=8.083696J
137 s: 0.059122W, 0.118244J, total=8.201940J
Total Energy: 8.201940 J
