0 s: 0.059271W, 0.118542J, total=0.118542J
5 s: 0.948710W, 1.897420J, total=2.015962J
8 s: 0.106601W, 0.213202J, total=2.229164J
13 s: 0.135287W, 0.270574J, total=2.499738J
19 s: 0.258544W, 0.517088J, total=3.016826J
24 s: 0.455688W, 0.911376J, total=3.928202J
28 s: 0.210052W, 0.420104J, total=4.348306J
33 s: 0.195890W, 0.391780J, total=4.740086J
39 s: 0.107432W, 0.214864J, total=4.954950J
42 s: 0.230873W, 0.461746J, total=5.416696J
46 s: 0.195889W, 0.391778J, total=5.808474J
50 s: 0.131543W, 0.263086J, total=6.071560J
54 s: 0.089983W, 0.179966J, total=6.251526J
58 s: 0.089605W, 0.179210J, total=6.430736J
62 s: 0.112458W, 0.224916J, total=6.655652J
68 s: 0.141748W, 0.283496J, total=6.939148J
71 s: 0.123679W, 0.247358J, total=7.186506J
74 s: 0.120814W, 0.241628J, total=7.428134J
78 s: 0.073878W, 0.147756J, total=7.575890J
83 s: 0.116128W, 0.232256J, total=7.808146J
87 s: 0.154261W, 0.308522J, total=8.116668J
91 s: 0.176594W, 0.353188J, total=8.469856J
95 s: 0.090965W, 0.181930J, total=8.651786J
99 s: 0.109165W, 0.218330J, total=8.870116J
104 s: 0.428761W, 0.857522J, total=9.727638J
108 s: 0.459095W, 0.918190J, total=10.645828J
111 s: 0.291124W, 0.582248J, total=11.228076J
116 s: 0.160911W, 0.321822J, total=11.549898J
120 s: 0.328330W, 0.656660J, total=12.206558J
124 s: 0.222547W, 0.445094J, total=12.651652J
128 s: 0.192914W, 0.385828J, total=13.037480J
132 s: 0.183580W, 0.367160J, total=13.404640J
136 s: 0.147829W, 0.295658J, total=13.700298J
Total Energy: 13.700298 J
