0 s: 0.060607W, 0.121214J, total=0.121214J
3 s: 0.111252W, 0.222504J, total=0.343718J
5 s: 0.120472W, 0.240944J, total=0.584662J
8 s: 0.166487W, 0.332974J, total=0.917636J
11 s: 0.152106W, 0.304212J, total=1.221848J
13 s: 0.113030W, 0.226060J, total=1.447908J
15 s: 0.180966W, 0.361932J, total=1.809840J
18 s: 0.115788W, 0.231576J, total=2.041416J
21 s: 0.138806W, 0.277612J, total=2.319028J
23 s: 0.150976W, 0.301952J, total=2.620980J
26 s: 0.146396W, 0.292792J, total=2.913772J
28 s: 0.129941W, 0.259882J, total=3.173654J
31 s: 0.136559W, 0.273118J, total=3.446772J
33 s: 0.130004W, 0.260008J, total=3.706780J
36 s: 0.178209W, 0.356418J, total=4.063198J
38 s: 0.159044W, 0.318088J, total=4.381286J
41 s: 0.190243W, 0.380486J, total=4.761772J
44 s: 0.131938W, 0.263876J, total=5.025648J
46 s: 0.177653W, 0.355306J, total=5.380954J
49 s: 0.135743W, 0.271486J, total=5.652440J
51 s: 0.184698W, 0.369396J, total=6.021836J
54 s: 0.117044W, 0.234088J, total=6.255924J
56 s: 0.205921W, 0.411842J, total=6.667766J
59 s: 0.113804W, 0.227608J, total=6.895374J
61 s: 0.153066W, 0.306132J, total=7.201506J
64 s: 0.138783W, 0.277566J, total=7.479072J
66 s: 0.188616W, 0.377232J, total=7.856304J
69 s: 0.153337W, 0.306674J, total=8.162978J
71 s: 0.146340W, 0.292680J, total=8.455658J
74 s: 0.128194W, 0.256388J, total=8.712046J
76 s: 0.180152W, 0.360304J, total=9.072350J
79 s: 0.129345W, 0.258690J, total=9.331040J
81 s: 0.136361W, 0.272722J, total=9.603762J
84 s: 0.121373W, 0.242746J, total=9.846508J
86 s: 0.157499W, 0.314998J, total=10.161506J
89 s: 0.153576W, 0.307152J, total=10.468658J
92 s: 0.147310W, 0.294620J, total=10.763278J
94 s: 0.180585W, 0.361170J, total=11.124448J
97 s: 0.175301W, 0.350602J, total=11.475050J
99 s: 0.136529W, 0.273058J, total=11.748108J
102 s: 0.180481W, 0.360962J, total=12.109070J
104 s: 0.130841W, 0.261682J, total=12.370752J
107 s: 0.156674W, 0.313348J, total=12.684100J
109 s: 0.213454W, 0.426908J, total=13.111008J
112 s: 0.135956W, 0.271912J, total=13.382920J
114 s: 0.116441W, 0.232882J, total=13.615802J
117 s: 0.166792W, 0.333584J, total=13.949386J
119 s: 0.158689W, 0.317378J, total=14.266764J
122 s: 0.142031W, 0.284062J, total=14.550826J
124 s: 0.146742W, 0.293484J, total=14.844310J
127 s: 0.159640W, 0.319280J, total=15.163590J
129 s: 0.137767W, 0.275534J, total=15.439124J
132 s: 0.147747W, 0.295494J, total=15.734618J
134 s: 0.130151W, 0.260302J, total=15.994920J
137 s: 0.145427W, 0.290854J, total=16.285774J
139 s: 0.100767W, 0.201534J, total=16.487308J
Total Energy: 16.487308 J
