0 s: 0.059341W, 0.118682J, total=0.118682J
4 s: 0.802714W, 1.605428J, total=1.724110J
8 s: 0.559211W, 1.118422J, total=2.842532J
12 s: 1.330920W, 2.661840J, total=5.504372J
16 s: 0.226036W, 0.452072J, total=5.956444J
20 s: 0.126703W, 0.253406J, total=6.209850J
25 s: 0.084573W, 0.169146J, total=6.378996J
30 s: 0.479419W, 0.958838J, total=7.337834J
33 s: 0.267963W, 0.535926J, total=7.873760J
38 s: 0.075291W, 0.150582J, total=8.024342J
40 s: 0.294437W, 0.588874J, total=8.613216J
48 s: 0.104847W, 0.209694J, total=8.822910J
51 s: 0.078358W, 0.156716J, total=8.979626J
56 s: 0.179724W, 0.359448J, total=9.339074J
62 s: 0.574520W, 1.149040J, total=10.488114J
70 s: 0.449343W, 0.898686J, total=11.386800J
76 s: 0.191932W, 0.383864J, total=11.770664J
80 s: 0.281005W, 0.562010J, total=12.332674J
85 s: 0.307227W, 0.614454J, total=12.947128J
89 s: 0.220715W, 0.441430J, total=13.388558J
94 s: 0.262370W, 0.524740J, total=13.913298J
98 s: 0.125282W, 0.250564J, total=14.163862J
108 s: 0.182379W, 0.364758J, total=14.528620J
115 s: 0.083115W, 0.166230J, total=14.694850J
119 s: 0.165307W, 0.330614J, total=15.025464J
122 s: 0.094561W, 0.189122J, total=15.214586J
126 s: 0.296673W, 0.593346J, total=15.807932J
130 s: 0.172357W, 0.344714J, total=16.152646J
135 s: 0.222668W, 0.445336J, total=16.597982J
139 s: 0.096479W, 0.192958J, total=16.790940J
Total Energy: 16.790940 J
