0 s: 0.056839W, 0.113678J, total=0.113678J
5 s: 0.852358W, 1.704716J, total=1.818394J
10 s: 0.659701W, 1.319402J, total=3.137796J
22 s: 0.420457W, 0.840914J, total=3.978710J
34 s: 0.320859W, 0.641718J, total=4.620428J
44 s: 0.509205W, 1.018410J, total=5.638838J
57 s: 0.468616W, 0.937232J, total=6.576070J
63 s: 0.351493W, 0.702986J, total=7.279056J
78 s: 0.155980W, 0.311960J, total=7.591016J
94 s: 0.275671W, 0.551342J, total=8.142358J
105 s: 0.184114W, 0.368228J, total=8.510586J
120 s: 0.327543W, 0.655086J, total=9.165672J
129 s: 0.275875W, 0.551750J, total=9.717422J
136 s: 0.084890W, 0.169780J, total=9.887202J
Total Energy: 9.887202 J
