0 s: 0.039071W, 0.078142J, total=0.078142J
3 s: 0.156625W, 0.313250J, total=0.391392J
5 s: 0.123807W, 0.247614J, total=0.639006J
8 s: 0.132906W, 0.265812J, total=0.904818J
10 s: 0.139958W, 0.279916J, total=1.184734J
13 s: 0.132177W, 0.264354J, total=1.449088J
16 s: 0.137338W, 0.274676J, total=1.723764J
18 s: 0.124547W, 0.249094J, total=1.972858J
21 s: 0.176464W, 0.352928J, total=2.325786J
23 s: 0.087214W, 0.174428J, total=2.500214J
26 s: 0.152111W, 0.304222J, total=2.804436J
29 s: 0.130428W, 0.260856J, total=3.065292J
31 s: 0.128104W, 0.256208J, total=3.321500J
34 s: 0.140907W, 0.281814J, total=3.603314J
37 s: 0.119435W, 0.238870J, total=3.842184J
40 s: 0.132430W, 0.264860J, total=4.107044J
42 s: 0.143973W, 0.287946J, total=4.394990J
45 s: 0.131603W, 0.263206J, total=4.658196J
48 s: 0.125406W, 0.250812J, total=4.909008J
51 s: 0.113585W, 0.227170J, total=5.136178J
53 s: 0.136050W, 0.272100J, total=5.408278J
56 s: 0.122204W, 0.244408J, total=5.652686J
59 s: 0.131511W, 0.263022J, total=5.915708J
61 s: 0.151189W, 0.302378J, total=6.218086J
64 s: 0.089373W, 0.178746J, total=6.396832J
67 s: 0.125594W, 0.251188J, total=6.648020J
70 s: 0.107172W, 0.214344J, total=6.862364J
73 s: 0.148273W, 0.296546J, total=7.158910J
75 s: 0.127566W, 0.255132J, total=7.414042J
78 s: 0.094482W, 0.188964J, total=7.603006J
81 s: 0.232006W, 0.464012J, total=8.067018J
84 s: 0.112896W, 0.225792J, total=8.292810J
87 s: 0.135229W, 0.270458J, total=8.563268J
89 s: 0.089352W, 0.178704J, total=8.741972J
92 s: 0.146706W, 0.293412J, total=9.035384J
95 s: 0.101171W, 0.202342J, total=9.237726J
98 s: 0.135771W, 0.271542J, total=9.509268J
100 s: 0.241422W, 0.482844J, total=9.992112J
103 s: 0.128369W, 0.256738J, total=10.248850J
106 s: 0.127280W, 0.254560J, total=10.503410J
109 s: 0.141716W, 0.283432J, total=10.786842J
111 s: 0.149319W, 0.298638J, total=11.085480J
114 s: 0.130679W, 0.261358J, total=11.346838J
117 s: 0.112777W, 0.225554J, total=11.572392J
120 s: 0.146475W, 0.292950J, total=11.865342J
122 s: 0.150413W, 0.300826J, total=12.166168J
125 s: 0.122167W, 0.244334J, total=12.410502J
128 s: 0.103313W, 0.206626J, total=12.617128J
130 s: 0.160721W, 0.321442J, total=12.938570J
133 s: 0.095329W, 0.190658J, total=13.129228J
136 s: 0.109112W, 0.218224J, total=13.347452J
139 s: 0.143617W, 0.287234J, total=13.634686J
Total Energy: 13.634686 J
