0 s: 0.052903W, 0.105806J, total=0.105806J
2 s: 0.245774W, 0.491548J, total=0.597354J
4 s: 0.199352W, 0.398704J, total=0.996058J
7 s: 0.216764W, 0.433528J, total=1.429586J
9 s: 0.215142W, 0.430284J, total=1.859870J
11 s: 0.293004W, 0.586008J, total=2.445878J
13 s: 0.235645W, 0.471290J, total=2.917168J
15 s: 0.207592W, 0.415184J, total=3.332352J
17 s: 0.204939W, 0.409878J, total=3.742230J
20 s: 0.316693W, 0.633386J, total=4.375616J
22 s: 0.176110W, 0.352220J, total=4.727836J
24 s: 0.178805W, 0.357610J, total=5.085446J
26 s: 0.189879W, 0.379758J, total=5.465204J
28 s: 0.176592W, 0.353184J, total=5.818388J
30 s: 0.228514W, 0.457028J, total=6.275416J
33 s: 0.391184W, 0.782368J, total=7.057784J
35 s: 0.251792W, 0.503584J, total=7.561368J
37 s: 0.256285W, 0.512570J, total=8.073938J
39 s: 0.165707W, 0.331414J, total=8.405352J
41 s: 0.305934W, 0.611868J, total=9.017220J
44 s: 0.228556W, 0.457112J, total=9.474332J
46 s: 0.252919W, 0.505838J, total=9.980170J
48 s: 0.235971W, 0.471942J, total=10.452112J
50 s: 0.247609W, 0.495218J, total=10.947330J
52 s: 0.165476W, 0.330952J, total=11.278282J
55 s: 0.270476W, 0.540952J, total=11.819234J
57 s: 0.250531W, 0.501062J, total=12.320296J
59 s: 0.223719W, 0.447438J, total=12.767734J
61 s: 0.261305W, 0.522610J, total=13.290344J
63 s: 0.208849W, 0.417698J, total=13.708042J
66 s: 0.186438W, 0.372876J, total=14.080918J
68 s: 0.239059W, 0.478118J, total=14.559036J
70 s: 0.235879W, 0.471758J, total=15.030794J
72 s: 0.253826W, 0.507652J, total=15.538446J
75 s: 0.196106W, 0.392212J, total=15.930658J
77 s: 0.267914W, 0.535828J, total=16.466486J
79 s: 0.246712W, 0.493424J, total=16.959910J
81 s: 0.212219W, 0.424438J, total=17.384348J
83 s: 0.262961W, 0.525922J, total=17.910270J
86 s: 0.195784W, 0.391568J, total=18.301838J
88 s: 0.257950W, 0.515900J, total=18.817738J
90 s: 0.224179W, 0.448358J, total=19.266096J
92 s: 0.195913W, 0.391826J, total=19.657922J
94 s: 0.239589W, 0.479178J, total=20.137100J
97 s: 0.200408W, 0.400816J, total=20.537916J
99 s: 0.196579W, 0.393158J, total=20.931074J
101 s: 0.217238W, 0.434476J, total=21.365550J
103 s: 0.246879W, 0.493758J, total=21.859308J
105 s: 0.244238W, 0.488476J, total=22.347784J
108 s: 0.220476W, 0.440952J, total=22.788736J
110 s: 0.240988W, 0.481976J, total=23.270712J
112 s: 0.261764W, 0.523528J, total=23.794240J
114 s: 0.202842W, 0.405684J, total=24.199924J
117 s: 0.298337W, 0.596674J, total=24.796598J
119 s: 0.194597W, 0.389194J, total=25.185792J
121 s: 0.214235W, 0.428470J, total=25.614262J
123 s: 0.207649W, 0.415298J, total=26.029560J
125 s: 0.239888W, 0.479776J, total=26.509336J
128 s: 0.228688W, 0.457376J, total=26.966712J
130 s: 0.191074W, 0.382148J, total=27.348860J
132 s: 0.195322W, 0.390644J, total=27.739504J
134 s: 0.265842W, 0.531684J, total=28.271188J
136 s: 0.202154W, 0.404308J, total=28.675496J
139 s: 0.215593W, 0.431186J, total=29.106682J
Total Energy: 29.106682 J
