0 s: 0.036181W, 0.072362J, total=0.072362J
3 s: 0.040280W, 0.080560J, total=0.152922J
5 s: 0.044338W, 0.088676J, total=0.241598J
7 s: 0.044421W, 0.088842J, total=0.330440J
9 s: 0.248347W, 0.496694J, total=0.827134J
12 s: 0.043884W, 0.087768J, total=0.914902J
14 s: 0.063130W, 0.126260J, total=1.041162J
16 s: 0.039993W, 0.079986J, total=1.121148J
19 s: 0.092205W, 0.184410J, total=1.305558J
21 s: 0.052205W, 0.104410J, total=1.409968J
23 s: 0.049098W, 0.098196J, total=1.508164J
26 s: 0.045232W, 0.090464J, total=1.598628J
28 s: 0.057842W, 0.115684J, total=1.714312J
30 s: 0.068322W, 0.136644J, total=1.850956J
33 s: 0.037238W, 0.074476J, total=1.925432J
35 s: 0.059578W, 0.119156J, total=2.044588J
37 s: 0.059591W, 0.119182J, total=2.163770J
40 s: 0.054432W, 0.108864J, total=2.272634J
42 s: 0.037269W, 0.074538J, total=2.347172J
44 s: 0.053912W, 0.107824J, total=2.454996J
47 s: 0.057530W, 0.115060J, total=2.570056J
49 s: 0.055436W, 0.110872J, total=2.680928J
51 s: 0.052504W, 0.105008J, total=2.785936J
53 s: 0.049071W, 0.098142J, total=2.884078J
56 s: 0.045430W, 0.090860J, total=2.974938J
58 s: 0.056240W, 0.112480J, total=3.087418J
60 s: 0.058596W, 0.117192J, total=3.204610J
63 s: 0.055567W, 0.111134J, total=3.315744J
65 s: 0.049988W, 0.099976J, total=3.415720J
67 s: 0.053263W, 0.106526J, total=3.522246J
70 s: 0.071620W, 0.143240J, total=3.665486J
72 s: 0.063236W, 0.126472J, total=3.791958J
74 s: 0.057142W, 0.114284J, total=3.906242J
77 s: 0.050213W, 0.100426J, total=4.006668J
79 s: 0.052786W, 0.105572J, total=4.112240J
81 s: 0.052929W, 0.105858J, total=4.218098J
84 s: 0.044359W, 0.088718J, total=4.306816J
86 s: 0.043935W, 0.087870J, total=4.394686J
88 s: 0.052431W, 0.104862J, total=4.499548J
91 s: 0.054942W, 0.109884J, total=4.609432J
93 s: 0.050337W, 0.100674J, total=4.710106J
95 s: 0.052561W, 0.105122J, total=4.815228J
97 s: 0.048964W, 0.097928J, total=4.913156J
100 s: 0.042668W, 0.085336J, total=4.998492J
102 s: 0.041917W, 0.083834J, total=5.082326J
104 s: 0.048446W, 0.096892J, total=5.179218J
107 s: 0.038361W, 0.076722J, total=5.255940J
109 s: 0.065285W, 0.130570J, total=5.386510J
111 s: 0.041356W, 0.082712J, total=5.469222J
114 s: 0.048275W, 0.096550J, total=5.565772J
116 s: 0.088382W, 0.176764J, total=5.742536J
118 s: 0.044720W, 0.089440J, total=5.831976J
121 s: 0.056310W, 0.112620J, total=5.944596J
123 s: 0.042588W, 0.085176J, total=6.029772J
125 s: 0.048341W, 0.096682J, total=6.126454J
128 s: 0.086545W, 0.173090J, total=6.299544J
130 s: 0.060406W, 0.120812J, total=6.420356J
132 s: 0.053906W, 0.107812J, total=6.528168J
134 s: 0.047719W, 0.095438J, total=6.623606J
137 s: 0.040399W, 0.080798J, total=6.704404J
139 s: 0.044222W, 0.088444J, total=6.792848J
Total Energy: 6.792848 J
