0 s: 0.036496W, 0.072992J, total=0.072992J
3 s: 0.047227W, 0.094454J, total=0.167446J
25 s: 0.040825W, 0.081650J, total=0.249096J
48 s: 0.039886W, 0.079772J, total=0.328868J
57 s: 0.048322W, 0.096644J, total=0.425512J
69 s: 0.037308W, 0.074616J, total=0.500128J
84 s: 0.035035W, 0.070070J, total=0.570198J
96 s: 0.047053W, 0.094106J, total=0.664304J
102 s: 0.034643W, 0.069286J, total=0.733590J
108 s: 0.029583W, 0.059166J, total=0.792756J
114 s: 0.042374W, 0.084748J, total=0.877504J
Total Energy: 0.877504 J
