0 s: 0.035600W, 0.071200J, total=0.071200J
4 s: 0.048644W, 0.097288J, total=0.168488J
16 s: 0.079715W, 0.159430J, total=0.327918J
25 s: 0.052707W, 0.105414J, total=0.433332J
32 s: 0.046525W, 0.093050J, total=0.526382J
40 s: 0.072405W, 0.144810J, total=0.671192J
53 s: 0.067452W, 0.134904J, total=0.806096J
58 s: 0.053036W, 0.106072J, total=0.912168J
69 s: 0.062443W, 0.124886J, total=1.037054J
75 s: 0.040933W, 0.081866J, total=1.118920J
80 s: 0.112418W, 0.224836J, total=1.343756J
84 s: 0.044477W, 0.088954J, total=1.432710J
101 s: 0.062272W, 0.124544J, total=1.557254J
107 s: 0.044323W, 0.088646J, total=1.645900J
114 s: 0.071859W, 0.143718J, total=1.789618J
120 s: 0.101967W, 0.203934J, total=1.993552J
127 s: 0.048230W, 0.096460J, total=2.090012J
133 s: 0.044825W, 0.089650J, total=2.179662J
138 s: 0.076132W, 0.152264J, total=2.331926J
Total Energy: 2.331926 J
