0 s: 0.037913W, 0.075826J, total=0.075826J
3 s: 0.166450W, 0.332900J, total=0.408726J
5 s: 0.105601W, 0.211202J, total=0.619928J
7 s: 0.102570W, 0.205140J, total=0.825068J
9 s: 0.154626W, 0.309252J, total=1.134320J
12 s: 0.141270W, 0.282540J, total=1.416860J
14 s: 0.140587W, 0.281174J, total=1.698034J
16 s: 0.123764W, 0.247528J, total=1.945562J
18 s: 0.160365W, 0.320730J, total=2.266292J
21 s: 0.185028W, 0.370056J, total=2.636348J
23 s: 0.107250W, 0.214500J, total=2.850848J
25 s: 0.144492W, 0.288984J, total=3.139832J
27 s: 0.125540W, 0.251080J, total=3.390912J
30 s: 0.164488W, 0.328976J, total=3.719888J
32 s: 0.137015W, 0.274030J, total=3.993918J
34 s: 0.138074W, 0.276148J, total=4.270066J
37 s: 0.143173W, 0.286346J, total=4.556412J
39 s: 0.203947W, 0.407894J, total=4.964306J
41 s: 0.212444W, 0.424888J, total=5.389194J
43 s: 0.171480W, 0.342960J, total=5.732154J
46 s: 0.110237W, 0.220474J, total=5.952628J
48 s: 0.178638W, 0.357276J, total=6.309904J
50 s: 0.139305W, 0.278610J, total=6.588514J
53 s: 0.176526W, 0.353052J, total=6.941566J
55 s: 0.148766W, 0.297532J, total=7.239098J
57 s: 0.133249W, 0.266498J, total=7.505596J
59 s: 0.198351W, 0.396702J, total=7.902298J
62 s: 0.158987W, 0.317974J, total=8.220272J
64 s: 0.156349W, 0.312698J, total=8.532970J
66 s: 0.143678W, 0.287356J, total=8.820326J
68 s: 0.129039W, 0.258078J, total=9.078404J
71 s: 0.201367W, 0.402734J, total=9.481138J
73 s: 0.337507W, 0.675014J, total=10.156152J
75 s: 0.147181W, 0.294362J, total=10.450514J
78 s: 0.118216W, 0.236432J, total=10.686946J
80 s: 0.178561W, 0.357122J, total=11.044068J
82 s: 0.222997W, 0.445994J, total=11.490062J
84 s: 0.192213W, 0.384426J, total=11.874488J
87 s: 0.139287W, 0.278574J, total=12.153062J
89 s: 0.156221W, 0.312442J, total=12.465504J
91 s: 0.218466W, 0.436932J, total=12.902436J
93 s: 0.129956W, 0.259912J, total=13.162348J
96 s: 0.184635W, 0.369270J, total=13.531618J
98 s: 0.141160W, 0.282320J, total=13.813938J
100 s: 0.158414W, 0.316828J, total=14.130766J
103 s: 0.153678W, 0.307356J, total=14.438122J
105 s: 0.190648W, 0.381296J, total=14.819418J
107 s: 0.138257W, 0.276514J, total=15.095932J
110 s: 0.167816W, 0.335632J, total=15.431564J
112 s: 0.151064W, 0.302128J, total=15.733692J
114 s: 0.159807W, 0.319614J, total=16.053306J
117 s: 0.144116W, 0.288232J, total=16.341538J
119 s: 0.160647W, 0.321294J, total=16.662832J
121 s: 0.178558W, 0.357116J, total=17.019948J
123 s: 0.152654W, 0.305308J, total=17.325256J
126 s: 0.200767W, 0.401534J, total=17.726790J
128 s: 0.123996W, 0.247992J, total=17.974782J
130 s: 0.216479W, 0.432958J, total=18.407740J
133 s: 0.108191W, 0.216382J, total=18.624122J
135 s: 0.321484W, 0.642968J, total=19.267090J
137 s: 0.154738W, 0.309476J, total=19.576566J
139 s: 0.168851W, 0.337702J, total=19.914268J
Total Energy: 19.914268 J
