0 s: 0.057494W, 0.114988J, total=0.114988J
8 s: 0.669185W, 1.338370J, total=1.453358J
15 s: 0.470473W, 0.940946J, total=2.394304J
31 s: 0.171724W, 0.343448J, total=2.737752J
44 s: 0.177628W, 0.355256J, total=3.093008J
55 s: 0.142341W, 0.284682J, total=3.377690J
60 s: 0.797894W, 1.595788J, total=4.973478J
66 s: 0.832144W, 1.664288J, total=6.637766J
72 s: 0.483602W, 0.967204J, total=7.604970J
77 s: 0.333212W, 0.666424J, total=8.271394J
81 s: 0.322355W, 0.644710J, total=8.916104J
87 s: 0.461902W, 0.923804J, total=9.839908J
92 s: 0.702634W, 1.405268J, total=11.245176J
98 s: 0.483291W, 0.966582J, total=12.211758J
103 s: 0.429780W, 0.859560J, total=13.071318J
114 s: 0.391824W, 0.783648J, total=13.854966J
121 s: 0.165877W, 0.331754J, total=14.186720J
127 s: 0.120248W, 0.240496J, total=14.427216J
133 s: 0.174425W, 0.348850J, total=14.776066J
138 s: 0.337746W, 0.675492J, total=15.451558J
Total Energy: 15.451558 J
