0 s: 0.045129W, 0.090258J, total=0.090258J
3 s: 0.203181W, 0.406362J, total=0.496620J
5 s: 0.220231W, 0.440462J, total=0.937082J
7 s: 0.210311W, 0.420622J, total=1.357704J
10 s: 0.266272W, 0.532544J, total=1.890248J
12 s: 0.191806W, 0.383612J, total=2.273860J
14 s: 0.191435W, 0.382870J, total=2.656730J
17 s: 0.181373W, 0.362746J, total=3.019476J
19 s: 0.243474W, 0.486948J, total=3.506424J
22 s: 0.189694W, 0.379388J, total=3.885812J
24 s: 0.208881W, 0.417762J, total=4.303574J
26 s: 0.274087W, 0.548174J, total=4.851748J
29 s: 0.197328W, 0.394656J, total=5.246404J
31 s: 0.197683W, 0.395366J, total=5.641770J
34 s: 0.180443W, 0.360886J, total=6.002656J
36 s: 0.228329W, 0.456658J, total=6.459314J
39 s: 0.184093W, 0.368186J, total=6.827500J
41 s: 0.216407W, 0.432814J, total=7.260314J
44 s: 0.173974W, 0.347948J, total=7.608262J
46 s: 0.214252W, 0.428504J, total=8.036766J
49 s: 0.194556W, 0.389112J, total=8.425878J
52 s: 0.235790W, 0.471580J, total=8.897458J
54 s: 0.145127W, 0.290254J, total=9.187712J
57 s: 0.202715W, 0.405430J, total=9.593142J
59 s: 0.174159W, 0.348318J, total=9.941460J
62 s: 0.219525W, 0.439050J, total=10.380510J
64 s: 0.169437W, 0.338874J, total=10.719384J
67 s: 0.177595W, 0.355190J, total=11.074574J
69 s: 0.198249W, 0.396498J, total=11.471072J
72 s: 0.213823W, 0.427646J, total=11.898718J
74 s: 0.169837W, 0.339674J, total=12.238392J
77 s: 0.178823W, 0.357646J, total=12.596038J
79 s: 0.201357W, 0.402714J, total=12.998752J
82 s: 0.153990W, 0.307980J, total=13.306732J
84 s: 0.284520W, 0.569040J, total=13.875772J
87 s: 0.176181W, 0.352362J, total=14.228134J
89 s: 0.223486W, 0.446972J, total=14.675106J
92 s: 0.181935W, 0.363870J, total=15.038976J
94 s: 0.174429W, 0.348858J, total=15.387834J
97 s: 0.189655W, 0.379310J, total=15.767144J
99 s: 0.374310W, 0.748620J, total=16.515764J
102 s: 0.164307W, 0.328614J, total=16.844378J
105 s: 0.203301W, 0.406602J, total=17.250980J
107 s: 0.165634W, 0.331268J, total=17.582248J
110 s: 0.209786W, 0.419572J, total=18.001820J
112 s: 0.184276W, 0.368552J, total=18.370372J
115 s: 0.182213W, 0.364426J, total=18.734798J
117 s: 0.170940W, 0.341880J, total=19.076678J
120 s: 0.178940W, 0.357880J, total=19.434558J
122 s: 0.193972W, 0.387944J, total=19.822502J
125 s: 0.187849W, 0.375698J, total=20.198200J
127 s: 0.215416W, 0.430832J, total=20.629032J
130 s: 0.196381W, 0.392762J, total=21.021794J
132 s: 0.179234W, 0.358468J, total=21.380262J
135 s: 0.227426W, 0.454852J, total=21.835114J
137 s: 0.147753W, 0.295506J, total=22.130620J
Total Energy: 22.130620 J
