0 s: 0.024768W, 0.049536J, total=0.049536J
6 s: 0.063188W, 0.126376J, total=0.175912J
15 s: 0.041188W, 0.082376J, total=0.258288J
28 s: 0.047531W, 0.095062J, total=0.353350J
70 s: 0.044572W, 0.089144J, total=0.442494J
83 s: 0.048607W, 0.097214J, total=0.539708J
90 s: 0.056883W, 0.113766J, total=0.653474J
104 s: 0.049188W, 0.098376J, total=0.751850J
118 s: 0.050841W, 0.101682J, total=0.853532J
126 s: 0.042780W, 0.085560J, total=0.939092J
131 s: 0.037549W, 0.075098J, total=1.014190J
137 s: 0.070238W, 0.140476J, total=1.154666J
Total Energy: 1.154666 J
