0 s: 0.053971W, 0.107942J, total=0.107942J
2 s: 0.093757W, 0.187514J, total=0.295456J
4 s: 0.081440W, 0.162880J, total=0.458336J
7 s: 0.099165W, 0.198330J, total=0.656666J
9 s: 0.065879W, 0.131758J, total=0.788424J
11 s: 0.092360W, 0.184720J, total=0.973144J
13 s: 0.092475W, 0.184950J, total=1.158094J
15 s: 0.133586W, 0.267172J, total=1.425266J
17 s: 0.108053W, 0.216106J, total=1.641372J
19 s: 0.086287W, 0.172574J, total=1.813946J
22 s: 0.135144W, 0.270288J, total=2.084234J
24 s: 0.098946W, 0.197892J, total=2.282126J
26 s: 0.091188W, 0.182376J, total=2.464502J
28 s: 0.155986W, 0.311972J, total=2.776474J
30 s: 0.074801W, 0.149602J, total=2.926076J
32 s: 0.113228W, 0.226456J, total=3.152532J
34 s: 0.064819W, 0.129638J, total=3.282170J
37 s: 0.110714W, 0.221428J, total=3.503598J
39 s: 0.083221W, 0.166442J, total=3.670040J
41 s: 0.053298W, 0.106596J, total=3.776636J
43 s: 0.089367W, 0.178734J, total=3.955370J
45 s: 0.094776W, 0.189552J, total=4.144922J
47 s: 0.094805W, 0.189610J, total=4.334532J
49 s: 0.103078W, 0.206156J, total=4.540688J
52 s: 0.169240W, 0.338480J, total=4.879168J
54 s: 0.070596W, 0.141192J, total=5.020360J
56 s: 0.117285W, 0.234570J, total=5.254930J
58 s: 0.157029W, 0.314058J, total=5.568988J
60 s: 0.218459W, 0.436918J, total=6.005906J
62 s: 0.122241W, 0.244482J, total=6.250388J
64 s: 0.089700W, 0.179400J, total=6.429788J
67 s: 0.117478W, 0.234956J, total=6.664744J
69 s: 0.123732W, 0.247464J, total=6.912208J
71 s: 0.107191W, 0.214382J, total=7.126590J
73 s: 0.090643W, 0.181286J, total=7.307876J
75 s: 0.126893W, 0.253786J, total=7.561662J
77 s: 0.094934W, 0.189868J, total=7.751530J
80 s: 0.140960W, 0.281920J, total=8.033450J
82 s: 0.150638W, 0.301276J, total=8.334726J
84 s: 0.117648W, 0.235296J, total=8.570022J
86 s: 0.116130W, 0.232260J, total=8.802282J
88 s: 0.101773W, 0.203546J, total=9.005828J
90 s: 0.181194W, 0.362388J, total=9.368216J
92 s: 0.119596W, 0.239192J, total=9.607408J
95 s: 0.114503W, 0.229006J, total=9.836414J
97 s: 0.068997W, 0.137994J, total=9.974408J
99 s: 0.086296W, 0.172592J, total=10.147000J
101 s: 0.066749W, 0.133498J, total=10.280498J
103 s: 0.116527W, 0.233054J, total=10.513552J
105 s: 0.073223W, 0.146446J, total=10.659998J
107 s: 0.067597W, 0.135194J, total=10.795192J
110 s: 0.076366W, 0.152732J, total=10.947924J
112 s: 0.083770W, 0.167540J, total=11.115464J
114 s: 0.057577W, 0.115154J, total=11.230618J
116 s: 0.062384W, 0.124768J, total=11.355386J
118 s: 0.083125W, 0.166250J, total=11.521636J
120 s: 0.092478W, 0.184956J, total=11.706592J
122 s: 0.128644W, 0.257288J, total=11.963880J
125 s: 0.072662W, 0.145324J, total=12.109204J
127 s: 0.080537W, 0.161074J, total=12.270278J
129 s: 0.063770W, 0.127540J, total=12.397818J
131 s: 0.075650W, 0.151300J, total=12.549118J
133 s: 0.082757W, 0.165514J, total=12.714632J
135 s: 0.107375W, 0.214750J, total=12.929382J
137 s: 0.098930W, 0.197860J, total=13.127242J
Total Energy: 13.127242 J
