0 s: 0.058536W, 0.117072J, total=0.117072J
5 s: 0.034684W, 0.069368J, total=0.186440J
9 s: 0.044432W, 0.088864J, total=0.275304J
18 s: 0.051186W, 0.102372J, total=0.377676J
31 s: 0.048798W, 0.097596J, total=0.475272J
36 s: 0.045375W, 0.090750J, total=0.566022J
40 s: 0.064692W, 0.129384J, total=0.695406J
45 s: 0.053516W, 0.107032J, total=0.802438J
49 s: 0.049659W, 0.099318J, total=0.901756J
53 s: 0.052649W, 0.105298J, total=1.007054J
60 s: 0.034813W, 0.069626J, total=1.076680J
66 s: 0.033148W, 0.066296J, total=1.142976J
69 s: 0.059340W, 0.118680J, total=1.261656J
74 s: 0.055762W, 0.111524J, total=1.373180J
87 s: 0.046136W, 0.092272J, total=1.465452J
91 s: 0.051110W, 0.102220J, total=1.567672J
99 s: 0.053205W, 0.106410J, total=1.674082J
107 s: 0.068748W, 0.137496J, total=1.811578J
110 s: 0.043669W, 0.087338J, total=1.898916J
121 s: 0.048071W, 0.096142J, total=1.995058J
124 s: 0.035022W, 0.070044J, total=2.065102J
131 s: 0.048113W, 0.096226J, total=2.161328J
135 s: 0.067078W, 0.134156J, total=2.295484J
Total Energy: 2.295484 J
