Average Power aspire ram : 0.04 Watts
Total Energy aspire ram : 0.96 Joules
2026-02-25 21:42:33,3161177,0.00,0.00
2026-02-25 21:42:33,3161171,0.00,0.00
2026-02-25 21:42:33,3161176,0.00,0.00
2026-02-25 21:42:33,3225410,0.00,0.00
2026-02-25 21:42:33,3161052,0.00,0.00
2026-02-25 21:42:33,3161170,0.00,0.00
2026-02-25 21:42:33,3161173,0.00,0.00
2026-02-25 21:42:33,3161172,0.00,0.00
2026-02-25 21:42:33,3161169,0.00,0.00
2026-02-25 21:42:33,3161183,0.00,0.00
2026-02-25 21:42:33,3161174,0.00,0.00
2026-02-25 21:42:33,3161178,0.00,0.00
2026-02-25 21:42:33,3161180,0.23,0.23
2026-02-25 21:42:33,3161175,0.00,0.00
2026-02-25 21:42:33,3161184,0.00,0.00
2026-02-25 21:42:33,3161366,0.00,0.00
2026-02-25 21:42:33,3161367,0.00,0.00
2026-02-25 21:42:33,3161179,0.00,0.00
2026-02-25 21:42:33,3160613,0.03,0.03
2026-02-25 21:42:34,3161177,0.00,0.00
2026-02-25 21:42:34,3161052,0.00,0.00
2026-02-25 21:42:34,3225410,0.00,0.00
2026-02-25 21:42:34,3161173,0.00,0.00
2026-02-25 21:42:34,3161170,0.00,0.00
2026-02-25 21:42:34,3161171,0.00,0.00
2026-02-25 21:42:34,3161178,0.00,0.00
2026-02-25 21:42:34,3161180,0.06,0.06
2026-02-25 21:42:34,3161176,0.00,0.00
2026-02-25 21:42:34,3161175,0.00,0.00
2026-02-25 21:42:34,3161174,0.00,0.00
2026-02-25 21:42:34,3161172,0.00,0.00
2026-02-25 21:42:34,3161169,0.00,0.00
2026-02-25 21:42:34,3161183,0.00,0.00
2026-02-25 21:42:34,3161366,0.00,0.00
2026-02-25 21:42:34,3161179,0.00,0.00
2026-02-25 21:42:34,3161184,0.00,0.00
2026-02-25 21:42:34,3160613,0.00,0.00
2026-02-25 21:42:34,3161367,0.00,0.00
2026-02-25 21:42:35,3161177,0.00,0.00
2026-02-25 21:42:35,3225410,0.00,0.00
2026-02-25 21:42:35,3161171,0.00,0.00
2026-02-25 21:42:35,3161173,0.00,0.00
2026-02-25 21:42:35,3161052,0.00,0.00
2026-02-25 21:42:35,3161178,0.00,0.00
2026-02-25 21:42:35,3161180,0.12,0.12
2026-02-25 21:42:35,3161174,0.00,0.00
2026-02-25 21:42:35,3161176,0.00,0.00
2026-02-25 21:42:35,3161183,0.00,0.00
2026-02-25 21:42:35,3161172,0.00,0.00
2026-02-25 21:42:35,3160613,0.03,0.03
2026-02-25 21:42:35,3161184,0.00,0.00
2026-02-25 21:42:35,3161179,0.00,0.00
2026-02-25 21:42:35,3161367,0.00,0.00
2026-02-25 21:42:35,3161170,0.00,0.00
2026-02-25 21:42:35,3161175,0.00,0.00
2026-02-25 21:42:35,3161169,0.00,0.00
2026-02-25 21:42:35,3161366,0.00,0.00
2026-02-25 21:42:36,3161171,0.00,0.00
2026-02-25 21:42:36,3161174,0.00,0.00
2026-02-25 21:42:36,3161180,0.01,0.01
2026-02-25 21:42:36,3161176,0.00,0.00
2026-02-25 21:42:36,3161177,0.00,0.00
2026-02-25 21:42:36,3161178,0.00,0.00
2026-02-25 21:42:36,3225410,0.00,0.00
2026-02-25 21:42:36,3161052,0.00,0.00
2026-02-25 21:42:36,3161367,0.00,0.00
2026-02-25 21:42:36,3161173,0.00,0.00
2026-02-25 21:42:36,3161172,0.00,0.00
2026-02-25 21:42:36,3161170,0.00,0.00
2026-02-25 21:42:36,3161183,0.00,0.00
2026-02-25 21:42:36,3161169,0.00,0.00
2026-02-25 21:42:36,3161175,0.00,0.00
2026-02-25 21:42:36,3161366,0.00,0.00
2026-02-25 21:42:36,3160613,0.00,0.00
2026-02-25 21:42:36,3161184,0.00,0.00
2026-02-25 21:42:36,3161179,0.00,0.00
2026-02-25 21:42:37,3161171,0.00,0.00
2026-02-25 21:42:37,3161174,0.00,0.00
2026-02-25 21:42:37,3161180,0.13,0.13
2026-02-25 21:42:37,3161176,0.00,0.00
2026-02-25 21:42:37,3161177,0.00,0.00
2026-02-25 21:42:37,3161178,0.00,0.00
2026-02-25 21:42:37,3225410,0.00,0.00
2026-02-25 21:42:37,3161052,0.00,0.00
2026-02-25 21:42:37,3161367,0.00,0.00
2026-02-25 21:42:37,3161173,0.00,0.00
2026-02-25 21:42:37,3161172,0.00,0.00
2026-02-25 21:42:37,3161170,0.00,0.00
2026-02-25 21:42:37,3161183,0.00,0.00
2026-02-25 21:42:37,3161169,0.00,0.00
2026-02-25 21:42:37,3161175,0.00,0.00
2026-02-25 21:42:37,3161366,0.00,0.00
