0 s: 0.038742W, 0.077484J, total=0.077484J
3 s: 0.243490W, 0.486980J, total=0.564464J
5 s: 0.206966W, 0.413932J, total=0.978396J
8 s: 0.182677W, 0.365354J, total=1.343750J
11 s: 0.229276W, 0.458552J, total=1.802302J
13 s: 0.201267W, 0.402534J, total=2.204836J
16 s: 0.215995W, 0.431990J, total=2.636826J
19 s: 0.182993W, 0.365986J, total=3.002812J
21 s: 0.176013W, 0.352026J, total=3.354838J
24 s: 0.194598W, 0.389196J, total=3.744034J
27 s: 0.229498W, 0.458996J, total=4.203030J
29 s: 0.167257W, 0.334514J, total=4.537544J
32 s: 0.242386W, 0.484772J, total=5.022316J
35 s: 0.188066W, 0.376132J, total=5.398448J
38 s: 0.177759W, 0.355518J, total=5.753966J
41 s: 0.178935W, 0.357870J, total=6.111836J
43 s: 0.180607W, 0.361214J, total=6.473050J
46 s: 0.198339W, 0.396678J, total=6.869728J
49 s: 0.154549W, 0.309098J, total=7.178826J
52 s: 0.205018W, 0.410036J, total=7.588862J
55 s: 0.174334W, 0.348668J, total=7.937530J
57 s: 0.206406W, 0.412812J, total=8.350342J
60 s: 0.158708W, 0.317416J, total=8.667758J
62 s: 0.173123W, 0.346246J, total=9.014004J
65 s: 0.328972W, 0.657944J, total=9.671948J
68 s: 0.209882W, 0.419764J, total=10.091712J
71 s: 0.163749W, 0.327498J, total=10.419210J
73 s: 0.178361W, 0.356722J, total=10.775932J
76 s: 0.204275W, 0.408550J, total=11.184482J
79 s: 0.179198W, 0.358396J, total=11.542878J
81 s: 0.200643W, 0.401286J, total=11.944164J
84 s: 0.148343W, 0.296686J, total=12.240850J
87 s: 0.273901W, 0.547802J, total=12.788652J
90 s: 0.246160W, 0.492320J, total=13.280972J
93 s: 0.244306W, 0.488612J, total=13.769584J
96 s: 0.175291W, 0.350582J, total=14.120166J
99 s: 0.158637W, 0.317274J, total=14.437440J
101 s: 0.182158W, 0.364316J, total=14.801756J
104 s: 0.142607W, 0.285214J, total=15.086970J
107 s: 0.202458W, 0.404916J, total=15.491886J
110 s: 0.161282W, 0.322564J, total=15.814450J
112 s: 0.328473W, 0.656946J, total=16.471396J
115 s: 0.172193W, 0.344386J, total=16.815782J
118 s: 0.199822W, 0.399644J, total=17.215426J
121 s: 0.188138W, 0.376276J, total=17.591702J
123 s: 0.158157W, 0.316314J, total=17.908016J
126 s: 0.178266W, 0.356532J, total=18.264548J
129 s: 0.183100W, 0.366200J, total=18.630748J
132 s: 0.204383W, 0.408766J, total=19.039514J
135 s: 0.156338W, 0.312676J, total=19.352190J
137 s: 0.157019W, 0.314038J, total=19.666228J
Total Energy: 19.666228 J
