0 s: 0.043257W, 0.086514J, total=0.086514J
4 s: 0.039893W, 0.079786J, total=0.166300J
9 s: 0.042834W, 0.085668J, total=0.251968J
13 s: 0.033010W, 0.066020J, total=0.317988J
15 s: 0.109142W, 0.218284J, total=0.536272J
21 s: 0.045427W, 0.090854J, total=0.627126J
24 s: 0.033295W, 0.066590J, total=0.693716J
28 s: 0.078875W, 0.157750J, total=0.851466J
32 s: 0.036243W, 0.072486J, total=0.923952J
36 s: 0.033606W, 0.067212J, total=0.991164J
41 s: 0.054437W, 0.108874J, total=1.100038J
44 s: 0.049903W, 0.099806J, total=1.199844J
47 s: 0.058062W, 0.116124J, total=1.315968J
50 s: 0.047447W, 0.094894J, total=1.410862J
55 s: 0.032721W, 0.065442J, total=1.476304J
59 s: 0.061500W, 0.123000J, total=1.599304J
62 s: 0.035766W, 0.071532J, total=1.670836J
66 s: 0.036282W, 0.072564J, total=1.743400J
72 s: 0.040326W, 0.080652J, total=1.824052J
78 s: 0.045025W, 0.090050J, total=1.914102J
82 s: 0.041221W, 0.082442J, total=1.996544J
85 s: 0.044588W, 0.089176J, total=2.085720J
88 s: 0.045615W, 0.091230J, total=2.176950J
92 s: 0.046053W, 0.092106J, total=2.269056J
95 s: 0.031904W, 0.063808J, total=2.332864J
97 s: 0.050951W, 0.101902J, total=2.434766J
100 s: 0.032442W, 0.064884J, total=2.499650J
104 s: 0.051516W, 0.103032J, total=2.602682J
107 s: 0.046452W, 0.092904J, total=2.695586J
111 s: 0.037117W, 0.074234J, total=2.769820J
119 s: 0.045429W, 0.090858J, total=2.860678J
124 s: 0.029089W, 0.058178J, total=2.918856J
127 s: 0.043633W, 0.087266J, total=3.006122J
130 s: 0.046070W, 0.092140J, total=3.098262J
133 s: 0.036171W, 0.072342J, total=3.170604J
136 s: 0.046881W, 0.093762J, total=3.264366J
Total Energy: 3.264366 J
