Average Power scorpius sd : 0.00 Watts
Total Energy scorpius sd : 0.00 Joules
2026-03-06 05:22:35,2125294,0.00,0.00
2026-03-06 05:22:35,2125135,0.00,0.00
2026-03-06 05:22:35,2125054,0.00,0.00
2026-03-06 05:22:35,3399,0.00,0.00
2026-03-06 05:22:35,2125354,0.00,0.00
2026-03-06 05:22:35,3339,0.00,0.00
2026-03-06 05:22:35,2125274,0.00,0.00
2026-03-06 05:22:35,3400,0.00,0.00
2026-03-06 05:22:35,2125211,0.00,0.00
2026-03-06 05:22:35,3405,0.00,0.00
2026-03-06 05:22:35,3408,0.00,0.00
2026-03-06 05:22:35,3401,0.00,0.00
2026-03-06 05:22:35,3410,0.00,0.00
2026-03-06 05:22:35,3404,0.00,0.00
2026-03-06 05:22:35,3406,0.00,0.00
2026-03-06 05:22:35,3402,0.00,0.00
2026-03-06 05:22:35,3403,0.00,0.00
2026-03-06 05:22:35,3409,0.00,0.00
2026-03-06 05:22:35,3411,0.00,0.00
2026-03-06 05:22:35,3412,0.00,0.00
2026-03-06 05:22:35,3413,0.00,0.00
2026-03-06 05:22:35,3637,0.00,0.00
2026-03-06 05:22:35,2964,0.00,0.00
2026-03-06 05:22:35,2125761,0.00,0.00
2026-03-06 05:22:35,3636,0.00,0.00
2026-03-06 05:22:36,2125294,0.00,0.00
2026-03-06 05:22:36,2125135,0.00,0.00
2026-03-06 05:22:36,3399,0.00,0.00
2026-03-06 05:22:36,2125054,0.00,0.00
2026-03-06 05:22:36,2125274,0.00,0.00
2026-03-06 05:22:36,3339,0.00,0.00
2026-03-06 05:22:36,2125354,0.00,0.00
2026-03-06 05:22:36,3400,0.00,0.00
2026-03-06 05:22:36,2125211,0.00,0.00
2026-03-06 05:22:36,3401,0.00,0.00
2026-03-06 05:22:36,3410,0.00,0.00
2026-03-06 05:22:36,3404,0.00,0.00
2026-03-06 05:22:36,3408,0.00,0.00
2026-03-06 05:22:36,3406,0.00,0.00
2026-03-06 05:22:36,3405,0.00,0.00
2026-03-06 05:22:36,3402,0.00,0.00
2026-03-06 05:22:36,3403,0.00,0.00
2026-03-06 05:22:36,3409,0.00,0.00
2026-03-06 05:22:36,3411,0.00,0.00
2026-03-06 05:22:36,3412,0.00,0.00
2026-03-06 05:22:36,3413,0.00,0.00
2026-03-06 05:22:36,3637,0.00,0.00
2026-03-06 05:22:36,2964,0.00,0.00
2026-03-06 05:22:36,3636,0.00,0.00
2026-03-06 05:22:36,2125761,0.00,0.00
2026-03-06 05:22:37,2125294,0.00,0.00
2026-03-06 05:22:37,2125135,0.00,0.00
2026-03-06 05:22:37,3399,0.00,0.00
2026-03-06 05:22:37,2125054,0.00,0.00
2026-03-06 05:22:37,2125274,0.00,0.00
2026-03-06 05:22:37,2125354,0.00,0.00
2026-03-06 05:22:37,3339,0.00,0.00
2026-03-06 05:22:37,3400,0.00,0.00
2026-03-06 05:22:37,2125211,0.00,0.00
2026-03-06 05:22:37,3401,0.00,0.00
2026-03-06 05:22:37,3410,0.00,0.00
2026-03-06 05:22:37,3404,0.00,0.00
2026-03-06 05:22:37,3408,0.00,0.00
2026-03-06 05:22:37,3406,0.00,0.00
2026-03-06 05:22:37,3405,0.00,0.00
2026-03-06 05:22:37,3402,0.00,0.00
2026-03-06 05:22:37,3403,0.00,0.00
2026-03-06 05:22:37,3409,0.00,0.00
2026-03-06 05:22:37,3411,0.00,0.00
