0 s: 0.063004W, 0.126008J, total=0.126008J
10 s: 0.060716W, 0.121432J, total=0.247440J
39 s: 0.080281W, 0.160562J, total=0.408002J
58 s: 0.054298W, 0.108596J, total=0.516598J
63 s: 0.039672W, 0.079344J, total=0.595942J
72 s: 0.055281W, 0.110562J, total=0.706504J
77 s: 0.074401W, 0.148802J, total=0.855306J
92 s: 0.099528W, 0.199056J, total=1.054362J
98 s: 0.050177W, 0.100354J, total=1.154716J
104 s: 0.057068W, 0.114136J, total=1.268852J
111 s: 0.071321W, 0.142642J, total=1.411494J
116 s: 0.055959W, 0.111918J, total=1.523412J
121 s: 0.075864W, 0.151728J, total=1.675140J
Total Energy: 1.675140 J
