0 s: 0.078395W, 0.156790J, total=0.156790J
2 s: 0.191949W, 0.383898J, total=0.540688J
4 s: 0.137478W, 0.274956J, total=0.815644J
7 s: 0.272139W, 0.544278J, total=1.359922J
9 s: 0.285524W, 0.571048J, total=1.930970J
11 s: 0.241240W, 0.482480J, total=2.413450J
13 s: 0.177278W, 0.354556J, total=2.768006J
16 s: 0.232477W, 0.464954J, total=3.232960J
18 s: 0.199637W, 0.399274J, total=3.632234J
20 s: 0.198231W, 0.396462J, total=4.028696J
22 s: 0.237240W, 0.474480J, total=4.503176J
25 s: 0.189651W, 0.379302J, total=4.882478J
27 s: 0.294151W, 0.588302J, total=5.470780J
29 s: 0.244212W, 0.488424J, total=5.959204J
32 s: 0.169057W, 0.338114J, total=6.297318J
34 s: 0.209140W, 0.418280J, total=6.715598J
36 s: 0.241442W, 0.482884J, total=7.198482J
38 s: 0.206293W, 0.412586J, total=7.611068J
41 s: 0.241411W, 0.482822J, total=8.093890J
43 s: 0.220552W, 0.441104J, total=8.534994J
45 s: 0.281901W, 0.563802J, total=9.098796J
48 s: 0.226610W, 0.453220J, total=9.552016J
50 s: 0.172267W, 0.344534J, total=9.896550J
52 s: 0.221870W, 0.443740J, total=10.340290J
54 s: 0.149021W, 0.298042J, total=10.638332J
57 s: 0.313048W, 0.626096J, total=11.264428J
59 s: 0.212815W, 0.425630J, total=11.690058J
61 s: 0.292738W, 0.585476J, total=12.275534J
64 s: 0.181147W, 0.362294J, total=12.637828J
66 s: 0.454643W, 0.909286J, total=13.547114J
68 s: 0.216826W, 0.433652J, total=13.980766J
70 s: 0.157711W, 0.315422J, total=14.296188J
73 s: 0.244275W, 0.488550J, total=14.784738J
75 s: 0.184735W, 0.369470J, total=15.154208J
77 s: 0.528150W, 1.056300J, total=16.210508J
79 s: 0.259958W, 0.519916J, total=16.730424J
82 s: 0.168037W, 0.336074J, total=17.066498J
84 s: 0.174005W, 0.348010J, total=17.414508J
86 s: 0.246714W, 0.493428J, total=17.907936J
88 s: 0.197278W, 0.394556J, total=18.302492J
91 s: 0.220365W, 0.440730J, total=18.743222J
93 s: 0.241089W, 0.482178J, total=19.225400J
95 s: 0.197224W, 0.394448J, total=19.619848J
97 s: 0.229930W, 0.459860J, total=20.079708J
100 s: 0.195292W, 0.390584J, total=20.470292J
102 s: 0.187846W, 0.375692J, total=20.845984J
104 s: 0.169994W, 0.339988J, total=21.185972J
106 s: 0.285646W, 0.571292J, total=21.757264J
109 s: 0.197051W, 0.394102J, total=22.151366J
111 s: 0.225424W, 0.450848J, total=22.602214J
113 s: 0.282163W, 0.564326J, total=23.166540J
115 s: 0.453591W, 0.907182J, total=24.073722J
118 s: 0.288133W, 0.576266J, total=24.649988J
120 s: 0.173052W, 0.346104J, total=24.996092J
122 s: 0.171868W, 0.343736J, total=25.339828J
124 s: 0.215564W, 0.431128J, total=25.770956J
127 s: 0.269428W, 0.538856J, total=26.309812J
129 s: 0.363938W, 0.727876J, total=27.037688J
131 s: 0.182175W, 0.364350J, total=27.402038J
133 s: 0.148335W, 0.296670J, total=27.698708J
136 s: 0.225802W, 0.451604J, total=28.150312J
138 s: 0.235514W, 0.471028J, total=28.621340J
Total Energy: 28.621340 J
