0 s: 0.033367W, 0.066734J, total=0.066734J
2 s: 0.049293W, 0.098586J, total=0.165320J
5 s: 0.036409W, 0.072818J, total=0.238138J
7 s: 0.027550W, 0.055100J, total=0.293238J
9 s: 0.040997W, 0.081994J, total=0.375232J
12 s: 0.039250W, 0.078500J, total=0.453732J
14 s: 0.030416W, 0.060832J, total=0.514564J
16 s: 0.034888W, 0.069776J, total=0.584340J
19 s: 0.038179W, 0.076358J, total=0.660698J
21 s: 0.036353W, 0.072706J, total=0.733404J
23 s: 0.038920W, 0.077840J, total=0.811244J
26 s: 0.045492W, 0.090984J, total=0.902228J
28 s: 0.024874W, 0.049748J, total=0.951976J
30 s: 0.048043W, 0.096086J, total=1.048062J
32 s: 0.045506W, 0.091012J, total=1.139074J
35 s: 0.031935W, 0.063870J, total=1.202944J
37 s: 0.031280W, 0.062560J, total=1.265504J
39 s: 0.026130W, 0.052260J, total=1.317764J
42 s: 0.037489W, 0.074978J, total=1.392742J
44 s: 0.047970W, 0.095940J, total=1.488682J
46 s: 0.028851W, 0.057702J, total=1.546384J
49 s: 0.030936W, 0.061872J, total=1.608256J
51 s: 0.043920W, 0.087840J, total=1.696096J
53 s: 0.050611W, 0.101222J, total=1.797318J
56 s: 0.032643W, 0.065286J, total=1.862604J
58 s: 0.030430W, 0.060860J, total=1.923464J
60 s: 0.033500W, 0.067000J, total=1.990464J
63 s: 0.043383W, 0.086766J, total=2.077230J
65 s: 0.026746W, 0.053492J, total=2.130722J
67 s: 0.039197W, 0.078394J, total=2.209116J
70 s: 0.037457W, 0.074914J, total=2.284030J
72 s: 0.029882W, 0.059764J, total=2.343794J
74 s: 0.059125W, 0.118250J, total=2.462044J
77 s: 0.053715W, 0.107430J, total=2.569474J
79 s: 0.030941W, 0.061882J, total=2.631356J
81 s: 0.029005W, 0.058010J, total=2.689366J
84 s: 0.046945W, 0.093890J, total=2.783256J
86 s: 0.036179W, 0.072358J, total=2.855614J
88 s: 0.036407W, 0.072814J, total=2.928428J
91 s: 0.033792W, 0.067584J, total=2.996012J
93 s: 0.037100W, 0.074200J, total=3.070212J
95 s: 0.038262W, 0.076524J, total=3.146736J
98 s: 0.064322W, 0.128644J, total=3.275380J
100 s: 0.031168W, 0.062336J, total=3.337716J
102 s: 0.048392W, 0.096784J, total=3.434500J
105 s: 0.030819W, 0.061638J, total=3.496138J
107 s: 0.035555W, 0.071110J, total=3.567248J
109 s: 0.051528W, 0.103056J, total=3.670304J
112 s: 0.047752W, 0.095504J, total=3.765808J
114 s: 0.051479W, 0.102958J, total=3.868766J
116 s: 0.049905W, 0.099810J, total=3.968576J
119 s: 0.028950W, 0.057900J, total=4.026476J
121 s: 0.048296W, 0.096592J, total=4.123068J
123 s: 0.055520W, 0.111040J, total=4.234108J
126 s: 0.035893W, 0.071786J, total=4.305894J
128 s: 0.040266W, 0.080532J, total=4.386426J
130 s: 0.038202W, 0.076404J, total=4.462830J
133 s: 0.039231W, 0.078462J, total=4.541292J
135 s: 0.061957W, 0.123914J, total=4.665206J
137 s: 0.031337W, 0.062674J, total=4.727880J
Total Energy: 4.727880 J
