0 s: 0.044011W, 0.088022J, total=0.088022J
3 s: 0.278096W, 0.556192J, total=0.644214J
6 s: 0.095090W, 0.190180J, total=0.834394J
8 s: 0.176370W, 0.352740J, total=1.187134J
10 s: 0.171067W, 0.342134J, total=1.529268J
13 s: 0.140879W, 0.281758J, total=1.811026J
15 s: 0.102826W, 0.205652J, total=2.016678J
18 s: 0.144524W, 0.289048J, total=2.305726J
20 s: 0.119096W, 0.238192J, total=2.543918J
23 s: 0.223576W, 0.447152J, total=2.991070J
25 s: 0.153199W, 0.306398J, total=3.297468J
28 s: 0.098801W, 0.197602J, total=3.495070J
30 s: 0.110094W, 0.220188J, total=3.715258J
33 s: 0.163303W, 0.326606J, total=4.041864J
35 s: 0.146545W, 0.293090J, total=4.334954J
37 s: 0.160914W, 0.321828J, total=4.656782J
40 s: 0.118455W, 0.236910J, total=4.893692J
42 s: 0.143552W, 0.287104J, total=5.180796J
45 s: 0.149746W, 0.299492J, total=5.480288J
47 s: 0.107749W, 0.215498J, total=5.695786J
50 s: 0.139171W, 0.278342J, total=5.974128J
52 s: 0.122843W, 0.245686J, total=6.219814J
55 s: 0.156952W, 0.313904J, total=6.533718J
57 s: 0.264967W, 0.529934J, total=7.063652J
60 s: 0.139882W, 0.279764J, total=7.343416J
62 s: 0.149898W, 0.299796J, total=7.643212J
65 s: 0.164167W, 0.328334J, total=7.971546J
67 s: 0.149624W, 0.299248J, total=8.270794J
70 s: 0.133791W, 0.267582J, total=8.538376J
72 s: 0.142549W, 0.285098J, total=8.823474J
75 s: 0.124008W, 0.248016J, total=9.071490J
77 s: 0.142919W, 0.285838J, total=9.357328J
79 s: 0.107929W, 0.215858J, total=9.573186J
82 s: 0.134817W, 0.269634J, total=9.842820J
84 s: 0.164133W, 0.328266J, total=10.171086J
87 s: 0.186831W, 0.373662J, total=10.544748J
89 s: 0.128360W, 0.256720J, total=10.801468J
92 s: 0.123959W, 0.247918J, total=11.049386J
94 s: 0.131948W, 0.263896J, total=11.313282J
97 s: 0.161141W, 0.322282J, total=11.635564J
99 s: 0.173567W, 0.347134J, total=11.982698J
102 s: 0.148865W, 0.297730J, total=12.280428J
104 s: 0.152678W, 0.305356J, total=12.585784J
107 s: 0.146529W, 0.293058J, total=12.878842J
109 s: 0.135067W, 0.270134J, total=13.148976J
112 s: 0.146961W, 0.293922J, total=13.442898J
114 s: 0.140902W, 0.281804J, total=13.724702J
116 s: 0.164615W, 0.329230J, total=14.053932J
119 s: 0.129098W, 0.258196J, total=14.312128J
121 s: 0.171053W, 0.342106J, total=14.654234J
124 s: 0.168196W, 0.336392J, total=14.990626J
127 s: 0.189837W, 0.379674J, total=15.370300J
129 s: 0.166184W, 0.332368J, total=15.702668J
131 s: 0.145377W, 0.290754J, total=15.993422J
134 s: 0.124438W, 0.248876J, total=16.242298J
136 s: 0.108912W, 0.217824J, total=16.460122J
139 s: 0.121797W, 0.243594J, total=16.703716J
Total Energy: 16.703716 J
