0 s: 0.000000W, 0.000000J, total=0.000000J
6 s: 2.081600W, 4.163200J, total=4.163200J
13 s: 0.550974W, 1.101948J, total=5.265148J
19 s: 1.057130W, 2.114260J, total=7.379408J
23 s: 2.603680W, 5.207360J, total=12.586768J
33 s: 0.775109W, 1.550218J, total=14.136986J
40 s: 1.506010W, 3.012020J, total=17.149006J
63 s: 0.986861W, 1.973722J, total=19.122728J
75 s: 0.963475W, 1.926950J, total=21.049678J
88 s: 0.995150W, 1.990300J, total=23.039978J
99 s: 0.874356W, 1.748712J, total=24.788690J
126 s: 0.766652W, 1.533304J, total=26.321994J
135 s: 0.751103W, 1.502206J, total=27.824200J
Total Energy: 27.824200 J
