0 s: 0.000000W, 0.000000J, total=0.000000J
4 s: 1.818930W, 3.637860J, total=3.637860J
8 s: 0.259617W, 0.519234J, total=4.157094J
16 s: 0.142460W, 0.284920J, total=4.442014J
21 s: 0.133230W, 0.266460J, total=4.708474J
27 s: 0.994459W, 1.988918J, total=6.697392J
37 s: 0.355137W, 0.710274J, total=7.407666J
43 s: 0.384317W, 0.768634J, total=8.176300J
65 s: 0.226768W, 0.453536J, total=8.629836J
80 s: 0.149039W, 0.298078J, total=8.927914J
91 s: 0.243516W, 0.487032J, total=9.414946J
114 s: 0.298851W, 0.597702J, total=10.012648J
132 s: 0.175493W, 0.350986J, total=10.363634J
Total Energy: 10.363634 J
