0 s: 0.053611W, 0.107222J, total=0.107222J
3 s: 0.378356W, 0.756712J, total=0.863934J
5 s: 0.235033W, 0.470066J, total=1.334000J
7 s: 0.403734W, 0.807468J, total=2.141468J
9 s: 0.239811W, 0.479622J, total=2.621090J
11 s: 0.371969W, 0.743938J, total=3.365028J
13 s: 0.358768W, 0.717536J, total=4.082564J
16 s: 0.384074W, 0.768148J, total=4.850712J
18 s: 0.294919W, 0.589838J, total=5.440550J
20 s: 0.383770W, 0.767540J, total=6.208090J
22 s: 0.773601W, 1.547202J, total=7.755292J
24 s: 0.449888W, 0.899776J, total=8.655068J
26 s: 0.646743W, 1.293486J, total=9.948554J
29 s: 0.387298W, 0.774596J, total=10.723150J
31 s: 0.372597W, 0.745194J, total=11.468344J
33 s: 0.341264W, 0.682528J, total=12.150872J
35 s: 0.389538W, 0.779076J, total=12.929948J
37 s: 0.321282W, 0.642564J, total=13.572512J
39 s: 0.295176W, 0.590352J, total=14.162864J
41 s: 0.351126W, 0.702252J, total=14.865116J
44 s: 0.263479W, 0.526958J, total=15.392074J
46 s: 0.286079W, 0.572158J, total=15.964232J
48 s: 0.337824W, 0.675648J, total=16.639880J
50 s: 0.573276W, 1.146552J, total=17.786432J
52 s: 0.314304W, 0.628608J, total=18.415040J
54 s: 0.271828W, 0.543656J, total=18.958696J
57 s: 0.327452W, 0.654904J, total=19.613600J
59 s: 0.413870W, 0.827740J, total=20.441340J
61 s: 0.340339W, 0.680678J, total=21.122018J
63 s: 0.346788W, 0.693576J, total=21.815594J
65 s: 0.451641W, 0.903282J, total=22.718876J
68 s: 0.254189W, 0.508378J, total=23.227254J
70 s: 0.311253W, 0.622506J, total=23.849760J
72 s: 0.403398W, 0.806796J, total=24.656556J
74 s: 0.359894W, 0.719788J, total=25.376344J
76 s: 0.394034W, 0.788068J, total=26.164412J
78 s: 0.277207W, 0.554414J, total=26.718826J
80 s: 0.371222W, 0.742444J, total=27.461270J
83 s: 0.313071W, 0.626142J, total=28.087412J
85 s: 0.355615W, 0.711230J, total=28.798642J
87 s: 0.291456W, 0.582912J, total=29.381554J
89 s: 0.346298W, 0.692596J, total=30.074150J
91 s: 0.345717W, 0.691434J, total=30.765584J
94 s: 0.311919W, 0.623838J, total=31.389422J
96 s: 0.317268W, 0.634536J, total=32.023958J
98 s: 0.681889W, 1.363778J, total=33.387736J
100 s: 0.308820W, 0.617640J, total=34.005376J
102 s: 0.316019W, 0.632038J, total=34.637414J
104 s: 0.438662W, 0.877324J, total=35.514738J
107 s: 0.372663W, 0.745326J, total=36.260064J
109 s: 0.273757W, 0.547514J, total=36.807578J
111 s: 0.316042W, 0.632084J, total=37.439662J
113 s: 0.230057W, 0.460114J, total=37.899776J
115 s: 0.327292W, 0.654584J, total=38.554360J
117 s: 0.393205W, 0.786410J, total=39.340770J
120 s: 0.337570W, 0.675140J, total=40.015910J
122 s: 0.442933W, 0.885866J, total=40.901776J
124 s: 0.296310W, 0.592620J, total=41.494396J
126 s: 0.608682W, 1.217364J, total=42.711760J
128 s: 0.297958W, 0.595916J, total=43.307676J
131 s: 0.418129W, 0.836258J, total=44.143934J
133 s: 0.286233W, 0.572466J, total=44.716400J
135 s: 0.286310W, 0.572620J, total=45.289020J
137 s: 0.287451W, 0.574902J, total=45.863922J
139 s: 0.272586W, 0.545172J, total=46.409094J
Total Energy: 46.409094 J
