0 s: 0.061466W, 0.122932J, total=0.122932J
7 s: 0.097103W, 0.194206J, total=0.317138J
22 s: 0.115656W, 0.231312J, total=0.548450J
31 s: 0.124067W, 0.248134J, total=0.796584J
41 s: 0.100317W, 0.200634J, total=0.997218J
52 s: 0.142914W, 0.285828J, total=1.283046J
59 s: 0.400931W, 0.801862J, total=2.084908J
74 s: 0.298731W, 0.597462J, total=2.682370J
89 s: 0.299018W, 0.598036J, total=3.280406J
99 s: 0.186903W, 0.373806J, total=3.654212J
106 s: 0.770592W, 1.541184J, total=5.195396J
109 s: 0.384758W, 0.769516J, total=5.964912J
112 s: 1.460420W, 2.920840J, total=8.885752J
115 s: 0.769804W, 1.539608J, total=10.425360J
118 s: 0.785378W, 1.570756J, total=11.996116J
120 s: 3.820390W, 7.640780J, total=19.636896J
123 s: 2.586260W, 5.172520J, total=24.809416J
126 s: 0.982122W, 1.964244J, total=26.773660J
128 s: 0.354497W, 0.708994J, total=27.482654J
131 s: 1.045010W, 2.090020J, total=29.572674J
134 s: 1.581880W, 3.163760J, total=32.736434J
139 s: 2.573570W, 5.147140J, total=37.883574J
142 s: 4.476810W, 8.953620J, total=46.837194J
146 s: 4.156600W, 8.313200J, total=55.150394J
Total Energy: 55.150394 J
