44 s: 0.050784W, 0.101568J, total=0.101568J
50 s: 0.101071W, 0.202142J, total=0.303710J
55 s: 0.221429W, 0.442858J, total=0.746568J
59 s: 0.124648W, 0.249296J, total=0.995864J
65 s: 0.101864W, 0.203728J, total=1.199592J
75 s: 0.117247W, 0.234494J, total=1.434086J
81 s: 0.234828W, 0.469656J, total=1.903742J
87 s: 0.165983W, 0.331966J, total=2.235708J
90 s: 0.080567W, 0.161134J, total=2.396842J
96 s: 0.178391W, 0.356782J, total=2.753624J
99 s: 0.146371W, 0.292742J, total=3.046366J
106 s: 0.219047W, 0.438094J, total=3.484460J
111 s: 0.349528W, 0.699056J, total=4.183516J
113 s: 0.306762W, 0.613524J, total=4.797040J
116 s: 0.443276W, 0.886552J, total=5.683592J
118 s: 0.292162W, 0.584324J, total=6.267916J
121 s: 2.055230W, 4.110460J, total=10.378376J
124 s: 9.068200W, 18.136400J, total=28.514776J
127 s: 11.704500W, 23.409000J, total=51.923776J
129 s: 0.085055W, 0.170110J, total=52.093886J
132 s: 0.272207W, 0.544414J, total=52.638300J
135 s: 0.210946W, 0.421892J, total=53.060192J
138 s: 0.416710W, 0.833420J, total=53.893612J
141 s: 1.318280W, 2.636560J, total=56.530172J
145 s: 0.143167W, 0.286334J, total=56.816506J
149 s: 1.290280W, 2.580560J, total=59.397066J
Total Energy: 59.397066 J
