0 s: 0.058275W, 0.116550J, total=0.116550J
4 s: 0.270661W, 0.541322J, total=0.657872J
14 s: 0.301187W, 0.602374J, total=1.260246J
22 s: 0.277746W, 0.555492J, total=1.815738J
31 s: 0.233253W, 0.466506J, total=2.282244J
37 s: 0.164404W, 0.328808J, total=2.611052J
50 s: 0.145426W, 0.290852J, total=2.901904J
54 s: 0.144004W, 0.288008J, total=3.189912J
64 s: 0.150893W, 0.301786J, total=3.491698J
84 s: 0.134865W, 0.269730J, total=3.761428J
96 s: 0.148996W, 0.297992J, total=4.059420J
106 s: 0.148215W, 0.296430J, total=4.355850J
109 s: 0.160911W, 0.321822J, total=4.677672J
112 s: 0.205498W, 0.410996J, total=5.088668J
115 s: 0.099866W, 0.199732J, total=5.288400J
118 s: 0.260051W, 0.520102J, total=5.808502J
121 s: 0.475146W, 0.950292J, total=6.758794J
123 s: 3.530040W, 7.060080J, total=13.818874J
126 s: 1.039510W, 2.079020J, total=15.897894J
129 s: 0.991277W, 1.982554J, total=17.880448J
131 s: 0.323651W, 0.647302J, total=18.527750J
134 s: 1.444630W, 2.889260J, total=21.417010J
138 s: 0.806450W, 1.612900J, total=23.029910J
141 s: 1.549510W, 3.099020J, total=26.128930J
143 s: 2.632150W, 5.264300J, total=31.393230J
146 s: 4.455950W, 8.911900J, total=40.305130J
Total Energy: 40.305130 J
