0 s: 0.024546W, 0.049092J, total=0.049092J
3 s: 0.074190W, 0.148380J, total=0.197472J
6 s: 0.044105W, 0.088210J, total=0.285682J
13 s: 0.069411W, 0.138822J, total=0.424504J
17 s: 0.093169W, 0.186338J, total=0.610842J
26 s: 0.066645W, 0.133290J, total=0.744132J
34 s: 0.065150W, 0.130300J, total=0.874432J
64 s: 0.059642W, 0.119284J, total=0.993716J
81 s: 0.053616W, 0.107232J, total=1.100948J
88 s: 0.065565W, 0.131130J, total=1.232078J
126 s: 0.057212W, 0.114424J, total=1.346502J
131 s: 0.046925W, 0.093850J, total=1.440352J
138 s: 0.069663W, 0.139326J, total=1.579678J
Total Energy: 1.579678 J
