0 s: 0.033060W, 0.066120J, total=0.066120J
3 s: 0.130733W, 0.261466J, total=0.327586J
5 s: 0.115164W, 0.230328J, total=0.557914J
7 s: 0.138150W, 0.276300J, total=0.834214J
9 s: 0.137760W, 0.275520J, total=1.109734J
11 s: 0.123972W, 0.247944J, total=1.357678J
13 s: 0.174278W, 0.348556J, total=1.706234J
16 s: 0.164876W, 0.329752J, total=2.035986J
18 s: 0.087801W, 0.175602J, total=2.211588J
20 s: 0.184623W, 0.369246J, total=2.580834J
22 s: 0.114749W, 0.229498J, total=2.810332J
24 s: 0.348035W, 0.696070J, total=3.506402J
27 s: 0.122921W, 0.245842J, total=3.752244J
29 s: 0.146257W, 0.292514J, total=4.044758J
31 s: 0.187917W, 0.375834J, total=4.420592J
33 s: 0.158021W, 0.316042J, total=4.736634J
36 s: 0.185186W, 0.370372J, total=5.107006J
38 s: 0.147090W, 0.294180J, total=5.401186J
40 s: 0.158315W, 0.316630J, total=5.717816J
42 s: 0.156344W, 0.312688J, total=6.030504J
44 s: 0.175436W, 0.350872J, total=6.381376J
47 s: 0.167777W, 0.335554J, total=6.716930J
49 s: 0.116283W, 0.232566J, total=6.949496J
51 s: 0.127938W, 0.255876J, total=7.205372J
53 s: 0.189395W, 0.378790J, total=7.584162J
55 s: 0.194425W, 0.388850J, total=7.973012J
58 s: 0.121788W, 0.243576J, total=8.216588J
60 s: 0.155017W, 0.310034J, total=8.526622J
62 s: 0.160716W, 0.321432J, total=8.848054J
64 s: 0.211019W, 0.422038J, total=9.270092J
67 s: 0.145808W, 0.291616J, total=9.561708J
69 s: 0.167336W, 0.334672J, total=9.896380J
71 s: 0.173016W, 0.346032J, total=10.242412J
73 s: 0.165949W, 0.331898J, total=10.574310J
76 s: 0.160450W, 0.320900J, total=10.895210J
78 s: 0.165271W, 0.330542J, total=11.225752J
80 s: 0.171966W, 0.343932J, total=11.569684J
82 s: 0.151942W, 0.303884J, total=11.873568J
84 s: 0.174296W, 0.348592J, total=12.222160J
87 s: 0.163688W, 0.327376J, total=12.549536J
89 s: 0.173321W, 0.346642J, total=12.896178J
91 s: 0.134275W, 0.268550J, total=13.164728J
93 s: 0.190850W, 0.381700J, total=13.546428J
95 s: 0.201022W, 0.402044J, total=13.948472J
98 s: 0.191185W, 0.382370J, total=14.330842J
100 s: 0.187013W, 0.374026J, total=14.704868J
102 s: 0.160280W, 0.320560J, total=15.025428J
104 s: 0.172806W, 0.345612J, total=15.371040J
106 s: 0.158436W, 0.316872J, total=15.687912J
109 s: 0.145238W, 0.290476J, total=15.978388J
111 s: 0.171138W, 0.342276J, total=16.320664J
113 s: 0.171841W, 0.343682J, total=16.664346J
115 s: 0.166843W, 0.333686J, total=16.998032J
117 s: 0.183139W, 0.366278J, total=17.364310J
120 s: 0.164686W, 0.329372J, total=17.693682J
122 s: 0.133028W, 0.266056J, total=17.959738J
124 s: 0.163176W, 0.326352J, total=18.286090J
126 s: 0.157797W, 0.315594J, total=18.601684J
129 s: 0.141334W, 0.282668J, total=18.884352J
131 s: 0.197696W, 0.395392J, total=19.279744J
133 s: 0.323595W, 0.647190J, total=19.926934J
135 s: 0.185766W, 0.371532J, total=20.298466J
137 s: 0.323942W, 0.647884J, total=20.946350J
Total Energy: 20.946350 J
