0 s: 0.053814W, 0.107628J, total=0.107628J
3 s: 0.111757W, 0.223514J, total=0.331142J
7 s: 0.173958W, 0.347916J, total=0.679058J
12 s: 0.171368W, 0.342736J, total=1.021794J
16 s: 0.375869W, 0.751738J, total=1.773532J
19 s: 0.334994W, 0.669988J, total=2.443520J
25 s: 0.419574W, 0.839148J, total=3.282668J
32 s: 0.333214W, 0.666428J, total=3.949096J
43 s: 0.109114W, 0.218228J, total=4.167324J
46 s: 0.281330W, 0.562660J, total=4.729984J
54 s: 0.139457W, 0.278914J, total=5.008898J
63 s: 0.159904W, 0.319808J, total=5.328706J
74 s: 0.148174W, 0.296348J, total=5.625054J
80 s: 0.087114W, 0.174228J, total=5.799282J
83 s: 0.092232W, 0.184464J, total=5.983746J
89 s: 0.115908W, 0.231816J, total=6.215562J
94 s: 0.488131W, 0.976262J, total=7.191824J
99 s: 0.335520W, 0.671040J, total=7.862864J
108 s: 0.270364W, 0.540728J, total=8.403592J
112 s: 0.132894W, 0.265788J, total=8.669380J
117 s: 0.108365W, 0.216730J, total=8.886110J
122 s: 0.134238W, 0.268476J, total=9.154586J
127 s: 0.262559W, 0.525118J, total=9.679704J
134 s: 0.105044W, 0.210088J, total=9.889792J
137 s: 0.311628W, 0.623256J, total=10.513048J
Total Energy: 10.513048 J
